,Unnamed: 0,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena,Od centra
2608,5057,Beograd,Vračar,Krunska,krunska,Stan,69,2.5,CG,4,5,133000,1.154650478
2609,2813,Beograd,Vračar,Krunska,krunska,Stan,68,2,EG,5,5,130000,1.154650478
2610,2790,Beograd,Vračar,Krunska,krunska,Stan,54,2,CG,5,6,125000,1.154650478
2611,4753,Beograd,Vračar,Krunska,krunska,Stan,240,4,CG,1,3,700000,1.154650478
2612,1409,Beograd,Vračar,Krunska,krunska,Stan,54,2,CG,5,6,125000,1.154650478
2613,4725,Beograd,Voždovac,Lekino brdo,krusevacka,Stan,54,3,EG,4,4,76000,2.939180993
2614,4141,Beograd,Voždovac,Lekino brdo,krusevacka,Stan,62,2.5,CG,3,4,85000,2.939180993
2615,5804,Beograd,Voždovac,Lekino brdo,krusevacka,Stan,54,2.5,EG,4,5,76000,2.939180993
2616,5068,Beograd,Voždovac,Dušanovac,krusevacka,Stan,54,3,EG,4,5,76000,2.939180993
2617,4418,Beograd,Voždovac,Lekino brdo,krusevacka,Stan,54,3,EG,4,5,76000,2.939180993
2618,4544,Beograd,Voždovac,Lekino brdo,krusevacka,Stan,54,2,EG,4,5,76000,2.939180993
2619,5851,Beograd,Vračar,Bulevar kralja Aleksandra,kumanovska,Stan,131,4.5,CG,4,7,250000,1.380514421
2620,3846,Beograd,Vračar,SC Vračar,kumanovska,Stan,82,3,CG,VPR,4,140000,1.380514421
2621,5239,Beograd,Vračar,Neimar,kumanovska,Stan,82,3,CG,VPR,4,145000,1.380514421
2622,4849,Beograd,Voždovac,Kumodraška,kumodra[ka,Stan,93,3,Gas,1,3,155000,5.319703206
2623,2023,Beograd,Voždovac,Kumodraška,kumodraska,Stan,79,3,CG,1,5,83000,3.454409464
2624,2286,Beograd,Voždovac,Darvinova pošta,kumodraska,Stan,71,3,CG,3,5,74900,3.454409464
2625,774,Beograd,Voždovac,Darvinova pošta,kumodraska,Stan,71,3,CG,3,5,74900,3.454409464
2626,619,Beograd,Voždovac,Kumodraška,kumodraska,Stan,79,3,CG,1,5,83000,3.454409464
2627,4778,Beograd,Voždovac,Kumodraška,kumodraska,Stan,71,3,CG,3,4,74900,3.454409464
2628,2688,Beograd,Voždovac,Kumodraž,kumodraska,Stan,75,2.5,CG,VPR,4,64000,3.454409464
2629,3051,Beograd,Voždovac,Vitanovačka,kumodraska,Stan,65,2.5,EG,3,4,83000,3.454409464
2630,4104,Beograd,Voždovac,Autokomanda,kumodraska,Stan,80,3,CG,2,4,86000,3.454409464
2631,1552,Beograd,Voždovac,Kumodraška,kumodraska,Stan,38,1.5,EG,PSUT,3,38000,3.454409464
2632,1195,Beograd,Voždovac,Vitanovačka,kumodraska,Stan,65,2.5,EG,3,4,83000,3.454409464
2633,3711,Beograd,Voždovac,Kumodraž,kumodraska,Stan,61,2,CG,3,3,60000,3.454409464
2634,3902,Beograd,Voždovac,Kumodraž,kumodraska,Stan,82,3,CG,VPR,4,83000,3.454409464
2635,651,Beograd,Voždovac,Kumodraž,kumodraska,Stan,75,2.5,CG,VPR,4,64000,3.454409464
2636,6028,Beograd,Voždovac,Kumodraška,kumodraska,Stan,61,2.5,CG,1,6,85000,3.454409464
2637,3908,Beograd,Voždovac,Kumodraž,kumodraz ii,Stan,61,2.5,CG,3,3,60000,7.775972825
2638,3879,Beograd,Voždovac,Kumodraž,kumodraz ii,Stan,79,3,CG,3,4,81000,7.775972825
2639,5131,Beograd,Vračar,Kalenić pijaca,kursulina,Stan,82,2.5,CG,4,5,230000,1.659623526
2640,3801,Beograd,Vračar,Kalenić pijaca,kursulina,Stan,62,2.5,CG,VPR,6,105000,1.659623526
2641,5086,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,54,1.5,CG,5,7,61900,0.408147727
2642,6033,Beograd,Palilula,Karaburma,levskog,Stan,138,4,EG,5,6,137000,0.609592895
2643,4285,Beograd,Novi Beograd,Bežanijska kosa 2,ljubinke bobic,Stan,83,3,CG,3,6,85000,6.919711104
2644,3454,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,38,1.5,CG,3,3,38000,7.340443792
2645,5098,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,50,2,CG,1,3,50000,7.340443792
2646,4033,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,56,2.5,TA,PTK,3,41300,7.340443792
2647,53,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,79,3,TA,VPR,1,97000,2.702039762
2648,1921,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,79,3,TA,VPR,1,97000,2.702039762
2649,4711,Beograd,Voždovac,Autokomanda,ljutice bogdana,Stan,60,2,CG,7,12,85000,2.702039762
2650,504,Beograd,Zvezdara,Mirijevo,ladne vode,Stan,65,3,TA,VPR,2,55000,5.462255449
2651,2067,Beograd,Zvezdara,Mirijevo,ladne vode,Stan,65,3,TA,VPR,2,55000,5.462255449
2652,5928,Beograd,Vračar,Hram svetog Save,lamartinova,Stan,186,4,CG,2,2,600000,2.078837744
2653,5769,Beograd,Čukarica,Banovo brdo,lazara kujundzica,Stan,145,3,CG,3,4,125000,12.34324322
2654,5952,Beograd,Zemun,Jelovac,lazara savatica,Stan,27,1,TA,1,4,44000,4.397100236
2655,2178,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,75,2.5,CG,6,7,79900,0.408147727
2656,3328,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,76,3,CG,6,7,73000,0.408147727
2657,401,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,75,2.5,CG,6,7,79900,0.408147727
2658,2400,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,104,4,CG,PR,6,98000,0.408147727
2659,396,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,62,2,CG,7,8,60000,0.408147727
2660,2626,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,31,0.5,CG,5,7,39900,0.408147727
2661,5664,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,114,4,CG,5,6,108900,0.408147727
2662,671,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,31,0.5,CG,5,7,39900,0.408147727
2663,1543,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,76,3,CG,6,7,73000,0.408147727
2664,2138,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,62,2,CG,7,8,60000,0.408147727
2665,679,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,104,4,CG,PR,6,98000,0.408147727
2666,4014,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,40,1,CG,3,6,51000,0.408147727
2667,5492,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,57,2.5,CG,4,6,61000,0.408147727
2668,3888,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,114,5,CG,4,5,102000,0.408147727
2669,5095,Beograd,Čukarica,Čukarička padina,lazarevacki drum,Stan,75,2.5,CG,6,7,79900,0.408147727
2670,3736,Beograd,Vračar,Krunska,lazareviceva,Stan,80,3.5,CG,VPR,5,170000,0.745130137
2671,1686,Beograd,Zemun,Gornji grad,laze jovanovica porcija,Stan,47,2.5,CG,PSUT,3,49000,4.692797887
2672,3068,Beograd,Zemun,Gornji grad,laze jovanovica porcija,Stan,47,2.5,CG,PSUT,3,49000,4.692797887
2673,5395,Beograd,Palilula,Karaburma,laze stefanovica,Stan,40,1.5,TA,PR,2,27000,4.810905334
2674,6059,Beograd,Palilula,Centar,leonarda da vincija,Stan,38,1.5,EG,1,3,27500,6.914088369
2675,5937,Beograd,Čukarica,Bele vode,leposave mihajlovic,Stan,65,2.5,CG,VPR,2,78000,12.34324322
2676,5067,Beograd,Čukarica,Žarkovo,leposave vujosevic,Stan,45,1.5,EG,1,4,43000,6.516938497
2677,4491,Beograd,Voždovac,Voždovačka crkva,limska,Stan,106,4,CG,3,3,169000,3.940931774
2678,3305,Beograd,Palilula,Borča,licka,Stan,37,1.5,EG,2,3,28000,5.319703206
2679,1302,Beograd,Palilula,Borča,licka,Stan,37,1.5,EG,2,3,28000,5.319703206
2680,1429,Beograd,Voždovac,Konjarnik,ljermontova,Stan,59,2.5,CG,1,10,89000,3.665226834
2681,3412,Beograd,Voždovac,Konjarnik,ljermontova,Stan,59,2.5,CG,1,10,89000,3.665226834
2682,5814,Beograd,Voždovac,Šumice,ljermontova,Stan,59,2.5,CG,16,18,61000,3.665226834
2683,1915,Beograd,Voždovac,Šumice,ljermontova,Stan,84,2.5,CG,6,7,96000,3.665226834
2684,5408,Beograd,Voždovac,Šumice,ljermontova,Stan,46,2,CG,5,16,52000,3.665226834
2685,27,Beograd,Voždovac,Šumice,ljermontova,Stan,84,2.5,CG,6,7,96000,3.665226834
2686,2671,Beograd,Voždovac,Šumice,ljermontovljeva,Stan,69,2.5,CG,7,8,74000,3.665226834
2687,900,Beograd,Voždovac,Šumice,ljermontovljeva,Stan,69,2.5,CG,7,8,74000,3.665226834
2688,4637,Beograd,Čukarica,Banovo brdo,ljeska,Stan,82,2.5,Gas,VPR,6,89000,12.34324322
2689,5857,Beograd,Čukarica,Banovo brdo,ljeska,Stan,48,2,CG,VPR,5,67000,12.34324322
2690,852,Beograd,Zemun,Altina,ljiljane krstic,Stan,41,2,EG,PR,2,34400,8.844353318
2691,2364,Beograd,Zemun,Altina,ljiljane krstic,Stan,41,2,EG,PR,2,34400,8.844353318
2692,4611,Beograd,Zemun,Altina,ljiljane krstic,Stan,41,2,EG,PR,2,34400,8.844353318
2693,3909,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,37,1.5,CG,PTK,7,42000,12.23556573
2694,3505,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,65,2,CG,1,8,70000,12.23556573
2695,1813,Beograd,Voždovac,Darvinova pošta,ljuba vuckovica,Stan,98,3.5,EG,4,5,89900,12.23556573
2696,33,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,47,2,TA,4,4,49000,12.23556573
2697,2089,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,47,2,TA,4,4,49000,12.23556573
2698,5397,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,66,3.5,CG,2,6,74000,12.23556573
2699,155,Beograd,Voždovac,Darvinova pošta,ljuba vuckovica,Stan,98,3.5,EG,4,5,89900,12.23556573
2700,1481,Beograd,Zvezdara,Denkova bašta,ljube davidovica,Stan,90,5+,CG,VPR,4,128000,4.104666422
2701,3221,Beograd,Zvezdara,Denkova bašta,ljube davidovica,Stan,90,5+,CG,VPR,4,128000,4.104666422
2702,2443,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43,1.5,CG,5,5,50000,1.629181546
2703,4353,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,82,3,CG,3,4,109000,1.629181546
2704,5161,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43,1.5,CG,5,5,50000,1.629181546
2705,384,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43,1.5,CG,5,5,50000,1.629181546
2706,5652,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,81,2.5,CG,VPR,8,81000,12.23556573
2707,4658,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,82,3,CG,1,7,78000,12.23556573
2708,4535,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,47,2.5,TA,1,4,54000,12.23556573
2709,3720,Beograd,Voždovac,Saobraćajni fakultet,ljuba vuckovica,Stan,47,2,TA,PR,5,43000,12.23556573
2710,2542,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63,2.5,CG,2,4,92900,12.23556573
2711,3261,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63,2.5,CG,2,4,92900,12.23556573
2712,392,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63,2.5,CG,2,4,92900,12.23556573
2713,771,Beograd,Voždovac,Voždovačka crkva,ljube sercera,Stan,84,3,CG,2,3,119900,12.23556573
2714,2423,Beograd,Voždovac,Voždovačka crkva,ljube sercera,Stan,84,3,CG,2,3,119900,12.23556573
2715,1467,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63,2.5,CG,2,4,92900,12.23556573
2716,5254,Beograd,Čukarica,Cerak,ljubice ivosevic dimitrov,Stan,37,1.5,Gas,PR,4,39900,6.329261222
2717,269,Beograd,Čukarica,Cerak,ljubice ivosevic,Stan,36,1.5,EG,2,2,35900,6.329261222
2718,1926,Beograd,Čukarica,Cerak,ljubice ivosevic,Stan,36,1.5,EG,2,2,35900,6.329261222
2719,2295,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,51,2.5,EG,2,3,65000,3.064953166
2720,2238,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,57,2.5,EG,3,3,71900,3.064953166
2721,490,Beograd,Zvezdara,Zvezdarska šuma,ljubice lukovic,Stan,51,2.5,EG,2,3,65000,3.064953166
2722,2142,Beograd,Zvezdara,Zvezdarska šuma,ljubice lukovic,Stan,51,2.5,EG,2,3,65000,3.064953166
2723,4926,Beograd,Zvezdara,Severni bulevar,ljubice lukovic,Stan,51,2.5,EG,2,3,66000,3.064953166
2724,506,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,51,2.5,EG,2,3,65000,3.064953166
2725,420,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,57,2.5,EG,3,3,71900,3.064953166
2726,4773,Beograd,Novi Beograd,Bežanijska kosa 2,ljubinke bobic,Stan,64,2,CG,2,5,72900,6.919711104
2727,2584,Beograd,Čukarica,Cerak,ljubinska,Stan,38,1,CG,3,4,44900,1.503664829
2728,1092,Beograd,Čukarica,Cerak,ljubinska,Stan,38,1,CG,3,4,44900,1.503664829
2729,5737,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,66,2.5,CG,1,4,63000,7.340443792
2730,2963,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65,2.5,CG,1,4,63000,7.340443792
2731,1213,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65,2.5,CG,1,4,63000,7.340443792
2732,4011,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,55,4,CG,3,4,66000,7.340443792
2733,3826,Beograd,Voždovac,Farmaceutski fakultet,ljubicica,Stan,44,2,Gas,PTK,3,49280,4.229540912
2734,2273,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28,0.5,CG,VPR,3,29900,7.340443792
2735,3503,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28,0.5,Gas,SUT,3,23000,7.340443792
2736,887,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,62,2.5,EG,2,3,61000,7.340443792
2737,1079,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46,2,EG,VPR,3,36000,7.340443792
2738,2123,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,60,2.5,CG,1,4,62000,7.340443792
2739,4810,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,36,1.5,EG,PSUT,4,25750,7.340443792
2740,2771,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,47,2,CG,2,3,45000,7.340443792
2741,3881,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46,1.5,EG,VPR,3,36000,7.340443792
2742,203,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,60,2.5,CG,1,4,62000,7.340443792
2743,2934,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,62,2.5,EG,2,3,61000,7.340443792
2744,1591,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,47,2,CG,2,3,45000,7.340443792
2745,604,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28,0.5,CG,VPR,3,29900,7.340443792
2746,2446,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46,2,EG,VPR,3,36000,7.340443792
2747,990,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65,2.5,CG,1,4,63000,7.340443792
2748,2581,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65,2.5,CG,1,4,63000,7.340443792
2749,4794,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,70,2.5,CG,2,3,65000,7.879475389
2750,1843,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88,3.5,CG,3,3,72000,7.879475389
2751,333,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88,3.5,CG,3,3,72000,7.879475389
2752,3191,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74,2.5,CG,2,4,64900,7.879475389
2753,5450,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,60,2.5,CG,2,3,65000,7.879475389
2754,1314,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74,2.5,CG,2,4,64900,7.879475389
2755,4472,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,56,2.5,CG,2,3,62000,7.879475389
2756,5238,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74,2.5,CG,2,4,64900,7.879475389
2757,5376,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,92,4,CG,3,3,76000,7.879475389
2758,5081,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88,3.5,CG,3,3,72000,7.879475389
2759,5433,Beograd,Palilula,Profesorska kolonija,ljubomira stojanovica,Stan,60,2,EG,PSUT,2,61900,1.51688156
2760,3829,Beograd,Vračar,Kalenić pijaca,ljubostinjska,Stan,250,5,CG,3,5,490000,1.979587913
2761,2959,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,47,2,CG,10,10,75000,2.702039762
2762,3097,Beograd,Voždovac,Autokomanda,ljutice bogdana,Stan,79,3.5,CG,8,10,108000,2.702039762
2763,4469,Beograd,Savski venac,Stadion Crvene zvezde,ljutice bogdana,Stan,79,3,TA,1,3,97000,2.702039762
2764,1110,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,47,2,CG,10,10,75000,2.702039762
2765,1601,Beograd,Voždovac,Autokomanda,ljutice bogdana,Stan,79,3.5,CG,8,10,108000,2.702039762
2766,5198,Beograd,Savski venac,Centar,lomina,Stan,60,2,TA,3,6,99000,0.412112982
2767,3575,Beograd,Savski venac,Centar,lomina,Stan,60,2.5,TA,1,1,40000,0.412112982
2768,6078,Beograd,Savski venac,Centar,lomina,Stan,60,2,TA,3,6,99000,0.412112982
2769,3741,Beograd,Savski venac,Centar,lomina,Stan,60,2,TA,3,6,99000,0.412112982
2770,3556,Beograd,Zvezdara,Mirijevo,losinjska,Stan,48,1.5,Norveški radijatori,VPR,3,64400,5.670792125
2771,3688,Beograd,Zvezdara,Mirijevo,losinjska,Stan,76,3,Norveški radijatori,2,3,92350,5.670792125
2772,982,Beograd,Palilula,Višnjica,lovacka,Stan,53,1.5,EG,PR,4,34000,1.29111374
2773,2988,Beograd,Palilula,Višnjica,lovacka,Stan,53,1.5,EG,PR,4,34000,1.29111374
2774,1811,Beograd,Novi Beograd,Fontana,loznicka,Stan,66,2.5,CG,2,6,88000,2.159380667
2775,132,Beograd,Novi Beograd,Fontana,loznicka,Stan,66,2.5,CG,2,6,88000,2.159380667
2776,1233,Beograd,Vračar,SC Vračar,loznicka,Stan,150,5,CG,3,3,259000,2.159380667
2777,2458,Beograd,Vračar,SC Vračar,loznicka,Stan,150,5,CG,3,3,259000,2.159380667
2778,5630,Beograd,Zvezdara,Kluz,losinjska,Stan,48,1.5,EG,1,2,60720,5.670792125
2779,1582,Beograd,Zvezdara,Zeleno brdo,losinjska donja,Stan,42,1.5,EG,3,3,41000,5.319703206
2780,3822,Beograd,Zvezdara,Kluz,losinjska,Stan,39,1.5,EG,3,3,42000,5.670792125
2781,5149,Beograd,Rakovica,Resnik,lugovacka,Stan,114,3,TA,2,3,55000,5.319703206
2782,1375,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85,3.5,CG,2,7,87000,5.762679077
2783,3053,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85,3.5,CG,2,7,87000,5.762679077
2784,5039,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,63,3,CG,5,6,63000,5.762679077
2785,5554,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,60,2,CG,2,7,58500,5.762679077
2786,2891,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,61,2,CG,2,7,58500,5.762679077
2787,2614,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83,3.5,CG,1,6,83000,5.762679077
2788,3405,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,39,1.5,CG,1,2,56000,5.762679077
2789,1296,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,61,2,CG,2,7,58500,5.762679077
2790,4019,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,45,1.5,CG,7,7,42000,5.762679077
2791,78,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,41,1.5,CG,9,10,44900,5.762679077
2792,938,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38,1.5,CG,1,3,47000,5.762679077
2793,801,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83,3.5,CG,1,6,83000,5.762679077
2794,3541,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85,3,CG,1,6,84900,5.762679077
2795,1325,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38,1.5,CG,1,3,47000,5.762679077
2796,4574,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,91,4,CG,4,8,91000,5.762679077
2797,4804,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,77,3,CG,2,7,83000,5.762679077
2798,3062,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38,1.5,CG,1,3,47000,5.762679077
2799,4546,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,91,4,CG,4,8,91000,5.762679077
2800,2316,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,87,3.5,CG,1,6,83000,5.762679077
2801,4650,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85,3,CG,2,7,87000,5.762679077
2802,1493,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,39,1.5,CG,1,2,56000,5.762679077
2803,1783,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,41,1.5,CG,9,10,44900,5.762679077
2804,4264,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,87,3.5,CG,1,6,84900,5.762679077
2805,5645,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83,4,CG,1,6,88000,5.762679077
2806,5628,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,55,2,CG,4,8,55000,5.762679077
2807,2672,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38,1.5,CG,1,3,47000,5.762679077
2808,4900,Beograd,Zvezdara,Gradska bolnica,lukijana musickog,Stan,38,2,EG,2,2,64900,4.207787385
2809,3577,Beograd,Novi Beograd,Bežanijska kosa 2,m. celebonovica,Stan,72,3.5,CG,PR,7,75000,7.036503611
2810,5059,Beograd,Palilula,Tašmajdan,madera,Stan,96,3,CG,4,4,220000,0.993242371
2811,4866,Beograd,Zemun,Centar,magistratski trg,Stan,45,2,TA,PR,1,56000,4.386447623
2812,5815,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,40,1.5,EG,VPR,4,38000,15.70237292
2813,5782,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,30,1,EG,2,4,28500,15.70237292
2814,3452,Beograd,Stari grad,Trg Republike,makedonska,Stan,94,4,EG,2,4,250000,0.239833733
2815,3882,Beograd,Vračar,Kalenić pijaca,maksima gorkog,Stan,48,4,CG,1,3,99500,2.083476212
2816,483,Beograd,Palilula,Karaburma,marijane gregoran,Stan,51,2.5,TA,3,5,53900,3.991541095
2817,2943,Beograd,Palilula,Karaburma,marijane gregoran,Stan,51,2.5,TA,3,5,53900,3.991541095
2818,5257,Beograd,Novi Beograd,Bežanijska kosa 2,marka celebonovica,Stan,85,3,CG,3,5,92900,7.036503611
2819,4668,Beograd,Novi Beograd,Bežanijska kosa 3,marka pola,Stan,52,1.5,EG,5,5,50000,7.603438087
2820,390,Beograd,Stari grad,Obilićev venac,marsala birjuzova,Stan,83,3,TA,2,3,144000,0.345751853
2821,2249,Beograd,Stari grad,Obilićev venac,marsala birjuzova,Stan,83,3,TA,2,3,144000,0.345751853
2822,4135,Beograd,Zvezdara,Mirijevo,matice srpske,Stan,60,2.5,CG,2,4,66700,5.771715079
2823,4669,Beograd,Voždovac,Braće Jerković,mestroviceva,Stan,55,2.5,TA,VPR,4,48000,4.472706988
2824,3850,Beograd,Voždovac,Braće Jerković,mestroviceva,Stan,79,3,TA,3,4,75000,4.472706988
2825,4520,Beograd,Palilula,Profesorska kolonija,milana tankosica,Stan,98,3,CG,3,4,154900,1.913563193
2826,4903,Beograd,Novi Beograd,Bežanijska kosa 3,milana vujaklije,Stan,93,3,CG,1,5,94900,3.935736572
2827,4863,Beograd,Savski venac,Dedinje,miloja djaka,Stan,145,4,Gas,2,2,418000,4.041158484
2828,3394,Beograd,Čukarica,Filmski grad,miloja zakica,Stan,38,1.5,CG,VPR,4,41900,5.732091905
2829,1243,Beograd,Čukarica,Filmski grad,miloja zakica,Stan,38,1.5,CG,VPR,4,41900,5.732091905
2830,3971,Beograd,Novi Beograd,Blok 37,milutina milankovica,Stan,92,3,CG,8,9,93000,3.151759677
2831,3950,Beograd,Novi Beograd,Ledine,milutina milankovica,Stan,45,2,TA,VPR,2,40000,3.151759677
2832,3072,Beograd,Palilula,Karaburma,mirijevski bulevar,Stan,35,1,TA,1,4,37000,5.043611767
2833,1265,Beograd,Palilula,Karaburma,mirijevski bulevar,Stan,35,1,TA,1,4,37000,5.043611767
2834,5703,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,37,1.5,TA,3,3,31450,5.669718263
2835,285,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,35,1.5,EG,1,4,35000,5.669718263
2836,2289,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,35,1.5,EG,1,4,35000,5.669718263
2837,2588,Beograd,Vračar,Bulevar kralja Aleksandra,molerova,Stan,99,3.5,CG,1,4,206000,1.513535818
2838,1008,Beograd,Vračar,Bulevar kralja Aleksandra,molerova,Stan,99,3.5,CG,1,4,206000,1.513535818
2839,3900,Beograd,Vračar,Kalenić pijaca,mutapova,Stan,71,2.5,CG,VPR,5,140000,1.733191276
2840,4167,Beograd,Vračar,Hram svetog Save,macvanska,Stan,142,4,CG,4,5,355000,1.73626438
2841,4913,Beograd,Vračar,Hram svetog Save,macvanska,Stan,170,3,CG,4,5,650000,1.73626438
2842,2972,Beograd,Zemun,Novi grad,macvanska,Stan,51,3,Norveški radijatori,PTK,2,46000,1.73626438
2843,4293,Beograd,Vračar,Hram svetog Save,macvanska,Stan,153,5+,CG,4,5,382500,1.73626438
2844,1395,Beograd,Zemun,Novi grad,macvanska,Stan,51,3,Norveški radijatori,PTK,2,46000,1.73626438
2845,6094,Beograd,Vračar,Hram svetog Save,macvanska,Stan,34,0.5,CG,VPR,4,85000,1.73626438
