,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
1979,Beograd,Čukarica,Banovo brdo,Petra Mećave,Kuća,123,3.0,149000
1980,Beograd,Grocka,Vrčin,Kolubarska,Kuća,312,3.0,330000
1981,Beograd,Čukarica,Sremčica,Beogradska,Kuća,128,3.0,130000
1982,Beograd,Novi Beograd,Bežanijska kosa 1,Dragiše Brašovana,Kuća,100,3.5,186000
1983,Beograd,Novi Beograd,Bežanijska kosa 1,Kod Teodora Borockog,Kuća,100,3.5,260000
1984,Beograd,Voždovac,Banjica,Plitvicka,Kuća,508,5+,190000
1985,Beograd,Zemun,Gornji grad,Sremskih boraca,Kuća,350,5+,340000
1986,Beograd,Palilula,Borča,Hopovska,Kuća,101,4.0,105000
1987,Beograd,Novi Beograd,Ledine,Surčinski put,Kuća,190,5+,150000
1988,Beograd,Sopot,Avala,Hajduk Veljka,Kuća,320,3.0,65000
1989,Beograd,Grocka,Kaluđerica,Nova škola,Kuća,170,5+,75000
1990,Beograd,Savski venac,Dedinje,Mokranjčeva,Kuća,300,4.0,450000
1991,Beograd,Zvezdara,Mali Mokri Lug,hazarska,Kuća,175,5.0,138000
1992,Beograd,Zemun,Kalvarija,Zlatiborska,Kuća,300,5.0,399000
1993,Beograd,Zemun,Plavi horizonti,Koste Alkovića ,Kuća,220,5+,160000
1994,Beograd,Voždovac,Kumodraž,Kalemarska,Kuća,220,5+,180000
1995,Beograd,Grocka,Brestovik,JNA,Kuća,112,3.0,30000
1996,Beograd,Zemun,Gardoš,Gardoška,Kuća,120,3.5,120000
1997,Beograd,Zvezdara,Cvetkova pijaca,Zivka Davidovica,Kuća,479,5+,490000
1998,Beograd,Palilula,Kotež,blok Sutjeska,Kuća,240,3.0,125000
1999,Beograd,Zvezdara,Kluz,Darosavačka,Kuća,36,2.5,45000
2000,Beograd,Barajevo,Vranić,bratstva i jedinstva,Kuća,200,3.0,105000
2001,Beograd,Novi Beograd,Bežanijska kosa 1,TEODORA BOROCKOG,Kuća,153,3.0,260000
2002,Beograd,Rakovica,Miljakovac,Miljakovacke staze,Kuća,240,5.0,249000
2003,Beograd,Surčin,Bečmen,ranka radisica br.6,Kuća,122,3.0,26000
2004,Beograd,Čukarica,Banovo brdo,Mire Popare,Kuća,145,4.0,158900
2005,Beograd,Voždovac,Jajinci,Milivoja Zivanovica,Kuća,270,5+,275000
2006,Beograd,Voždovac,Jajinci,Kolonija,Kuća,225,5+,220000
2007,Beograd,Čukarica,Banovo brdo,Orfelinova,Kuća,448,5+,1250000
2008,Beograd,Voždovac,Centar,Borisavljevićeva,Kuća,334,5+,550000
2009,Beograd,Voždovac,Lekino brdo,Đoke Krstića,Kuća,508,5+,320000
2010,Beograd,Voždovac,Voždovačka crkva,Milovana Marinkovica,Kuća,200,5.0,410000
2011,Beograd,Savski venac,Dedinje,Slavka Curuvije,Kuća,244,5.0,530000
2012,Beograd,Voždovac,Lekino brdo,Toamzeova,Kuća,130,4.0,160000
2013,Beograd,Čukarica,Banovo brdo,Petra Mećave,Kuća,210,5+,270000
2014,Beograd,Zemun,Batajnica,Branislava Barišića,Kuća,350,3.0,99000
2015,Beograd,Voždovac,Zaplanjska,"TC Stadion, Dimitrija Marinkovića",Kuća,200,3.5,190000
2016,Beograd,Zemun,Gardoš,Globljanska,Kuća,97,3.0,145000
2017,Beograd,Zemun,Gardoš,Klaonička,Kuća,190,3.0,179000
2018,Beograd,Lazarevac,Lazarevac (mesto),Mali kraj,Kuća,75,3.0,35000
2019,Beograd,Novi Beograd,Tošin bunar,Skadarska,Kuća,105,5+,95000
2020,Beograd,Surčin,Bečmen,Heroja Pinkija,Kuća,145,4.0,45000
2021,Beograd,Novi Beograd,Bežanijska kosa 1,Dragiše Brašovana,Kuća,200,4.0,185000
2022,Beograd,Zvezdara,Lion,Silvija Kranjčevića,Kuća,184,5.0,259000
2023,Beograd,Palilula,Kotež,Sutjeska ulica 7.,Kuća,400,3.0,227000
2024,Beograd,Novi Beograd,Blok 67 (Belvil),Prvomajska,Kuća,49,2.0,200000
2025,Beograd,Voždovac,Konjarnik,Rebeke Vest,Kuća,66,3.0,112000
2026,Beograd,Barajevo,Dubrave,VELIKE DUBRAVE,Kuća,120,3.0,22800
2027,Beograd,Palilula,Borča,Popova bara nova 3,Kuća,57,2.5,55000
2028,Beograd,Voždovac,Banjica,Olge Jojić,Kuća,400,3.0,300000
2029,Beograd,Zemun,Pregrevica,Pregrevica,Kuća,60,2.5,139900
2030,Beograd,Barajevo,Vranić,Slobodana Todorovića,Kuća,74,3.0,25900
2031,Beograd,Savski venac,Senjak,Sanje Živanović,Kuća,200,5.0,880000
2032,Beograd,Novi Beograd,Stara Bežanija,Matije Ivanića,Kuća,70,2.0,64900
2033,Beograd,Savski venac,Senjak,Zmaja Ognjenog Vuka,Kuća,170,5+,310000
2034,Beograd,Zvezdara,Olimp,Mite Ružića,Kuća,285,5+,279000
2035,Beograd,Zemun,Kalvarija,Zlatiborska,Kuća,110,3.0,220000
2036,Beograd,Zemun,Marija Bursać,Dr Milivoja Babića,Kuća,145,4.0,138900
2037,Beograd,Zemun,Gardoš,Majakovskog,Kuća,320,5.0,354000
2038,Beograd,Zvezdara,Zeleno brdo,Lošinjska,Kuća,180,5+,250000
2039,Beograd,Čukarica,Bele vode,Zdravka Jovanovica,Kuća,165,5.0,108900
2040,Beograd,Grocka,Vrčin,TRANŠPED,Kuća,300,5+,50000
2041,Beograd,Grocka,Kaluđerica,Djure Veselinovica 36,Kuća,200,5.0,80000
2042,Beograd,Grocka,Kaluđerica,Save Kovačevića,Kuća,60,2.0,42000
2043,Beograd,Palilula,Višnjička Banja,Sestara Bukumirović,Kuća,157,5.0,168000
2044,Beograd,Novi Beograd,Bežanijska kosa 1,Vajara Živojina Lukića,Kuća,86,4.0,209000
2045,Beograd,Palilula,Kotež,Blok Sutjeska 256,Kuća,250,5+,115000
2046,Beograd,Palilula,Višnjica,Nova 111,Kuća,368,5+,410000
2047,Beograd,Barajevo,Baćevac,Dragutina Karla Jovanovića,Kuća,250,5+,53000
2048,Beograd,Čukarica,Sremčica,Seoskih zadruga,Kuća,118,1.0,105000
2049,Beograd,Voždovac,Jajinci,Torlačka,Kuća,230,1.0,195000
2050,Beograd,Čukarica,Velika Moštanica,Živojina Tabakovića,Kuća,177,1.0,55000
2051,Beograd,Voždovac,Farmaceutski fakultet,Ivanke Muačević,Kuća,600,5+,330000
2052,Beograd,Voždovac,Ripanj,Put za koloniju,Kuća,280,3.0,150000
2053,Beograd,Surčin,Surčin (mesto),Oracka,Kuća,42,1.0,24900
2054,Beograd,Voždovac,Beli potok,General Ždanova,Kuća,500,3.0,280000
2055,Beograd,Savski venac,Dedinje,Neznanog junaka,Kuća,500,3.0,1600000
2056,Beograd,Palilula,Kotež,Blok Sutjeska,Kuća,155,3.0,65000
2057,Beograd,Zemun,Altina,Pavla Vujisića,Kuća,700,5+,420000
2058,Beograd,Zemun,Plavi horizonti,Alimpija Vasiljevića,Kuća,220,3.0,100000
2059,Beograd,Zemun,Zemun polje,Jeremije Stanojevića,Kuća,240,3.0,130000
2060,Beograd,Zemun,Centar,Radnička,Kuća,130,4.0,150000
2061,Beograd,Zemun,Batajnica,Dimitrija Lazarova Raše,Kuća,220,5+,105000
2062,Beograd,Zemun,Altina,Ljiljane Krstić,Kuća,300,3.0,180000
2063,Beograd,Zemun,Batajnica,Braće Gavrilović,Kuća,180,3.0,75000
2064,Beograd,Zemun,Novi grad,Krajiška,Kuća,200,3.0,190000
2065,Beograd,Zemun,Prvomajska,Ševina,Kuća,1.273,5+,410000
2066,Beograd,Palilula,Padinska skela,Riste Odavica,Kuća,140,4.0,85000
2067,Beograd,Zvezdara,Bulbulder,Bore prodanovica,Stan,51,3.0,74000
2068,Beograd,Stari grad,Centar,Terazije,Stan,159,5.0,400000
2069,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,84,3.0,125000
2070,Beograd,Vračar,Hram svetog Save,Sokolska,Stan,281,5.0,559000
2071,Beograd,Zemun,Zemun polje,franje krca 11445,Stan,45,2.0,28500
2072,Beograd,Palilula,Borča,Borčanskih žrtava 1914.,Stan,60,3.0,31000
2073,Beograd,Novi Beograd,Arena,Bulevar Arsenija Čarnojevića,Stan,58,2.0,85000
2074,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87,3.0,73950
2075,Beograd,Stari grad,Centar,Dositejeva,Stan,120,5+,159000
2076,Beograd,Palilula,Tašmajdan,Svetozara Ćorovića,Stan,87,3.0,175000
2077,Beograd,Vračar,Karađorđev park,Rudnička,Stan,123,5+,170000
2078,Beograd,Palilula,Borča,prvog maja 38,Stan,41,2.0,25000
2079,Beograd,Palilula,Borča,zrenjaninski put 153,Stan,40,2.0,25000
2080,Beograd,Savski venac,Dedinje,Boška Petrovića,Stan,64,2.0,80000
2081,Beograd,Zvezdara,Mirijevo,Mirijevski Bulevar,Stan,37,1.5,45000
2082,Beograd,Palilula,Botanička bašta,Takovska,Stan,42,2.0,57000
2083,Beograd,Savski venac,Centar,Admirala Geprata,Stan,75,2.0,115000
2084,Beograd,Zemun,Save Kovačevića,Save Burića,Stan,58,2.5,59900
2085,Beograd,Vračar,Bulevar kralja Aleksandra,Prote Mateje,Stan,127,3.0,239900
2086,Beograd,Rakovica,Miljakovac,Borska,Stan,37,1.0,37000
2087,Beograd,Čukarica,Cerak vinogradi,Kestenova,Stan,58,2.0,58000
2088,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,53,1.5,55000
2089,Beograd,Voždovac,Banjica,Bulevar oslobodjenja,Stan,80,3.5,79900
2090,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,53,1.5,47900
2091,Beograd,Zvezdara,Mirijevo,16.oktobar,Stan,60,2.0,45900
2092,Beograd,Novi Beograd,Blok 65,Omladinskih brigada,Stan,73,2.0,154000
2093,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,30,0.5,36500
2094,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,66,2.0,55000
2095,Beograd,Zvezdara,Mirijevo,Petrarkina,Stan,63,2.0,54000
2096,Beograd,Voždovac,Voždovačka crkva,Vitanovačka,Stan,106,3.5,122000
2097,Beograd,Vračar,Krunska,Krunska,Stan,100,4.0,199000
2098,Beograd,Savski venac,Dedinje,Miloja Djaka,Stan,101,4.0,189000
2099,Beograd,Vračar,Crveni krst,Cerska,Stan,35,2.0,56000
2100,Beograd,Vračar,Crveni krst,Cerska,Stan,45,2.0,70000
2101,Beograd,Vračar,Hram svetog Save,Vukice Mitrovic,Stan,90,3.0,160000
2102,Beograd,Čukarica,Golf,Izvorska,Stan,59,2.0,55900
2103,Beograd,Novi Beograd,Paviljoni,Džona Kenedija,Stan,62,3.0,93000
2104,Beograd,Rakovica,Kanarevo brdo,Borska,Stan,43,1.5,51900
2105,Beograd,Čukarica,Sremčica,Dvoržakova,Stan,59,4.0,35000
2106,Beograd,Novi Beograd,Bežanijska kosa 1,Blaže Popivode,Stan,89,3.0,79000
2107,Beograd,Vračar,Crveni krst,Metohijska,Stan,30,1.0,43000
2108,Beograd,Čukarica,Žarkovo,Prote Milorada Pavlovića,Stan,55,2.5,46000
2109,Beograd,Voždovac,Braće Jerković,Jovana Bijelića,Stan,55,2.0,53000
2110,Beograd,Čukarica,Čukarička padina,Lazarevački drum,Stan,114,5.0,102000
2111,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85,3.0,90000
2112,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,40,1.5,45000
2113,Beograd,Rakovica,Labudovo brdo,Đuje i Dragoljuba,Stan,24,0.5,24000
2114,Beograd,Stari grad,Francuska,Gospodar Jevremova,Stan,102,3.5,365000
2115,Beograd,Palilula,Karaburma,Pana Đukića,Stan,21,0.5,22000
2116,Beograd,Palilula,Višnjica,Marina,Stan,37,1.0,31000
2117,Beograd,Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,56,2.5,62000
2118,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,88,3.5,87000
2119,Beograd,Savski venac,Gavrila Principa,Kraljevića Marka,Stan,72,3.0,115000
2120,Beograd,Zvezdara,Mirijevo,Mirijevski venac,Stan,41,1.0,45000
2121,Beograd,Rakovica,Centar,Marička,Stan,56,2.0,49500
2122,Beograd,Savski venac,Dedinje,Milana Balagojevića Španca,Stan,46,1.5,67500
2123,Beograd,Voždovac,Lekino brdo,Matavuljeva,Stan,47,2.0,80000
2124,Beograd,Vračar,Crveni krst,Cerska,Stan,80,4.0,125000
2125,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,53,2.0,58000
2126,Beograd,Palilula,Karaburma,Patrisa Lumumbe,Stan,17,0.5,18500
2127,Beograd,Novi Beograd,Blok 61,Dušana Vukasovića,Stan,93,4.0,112000
2128,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,75,2.5,107900
2129,Beograd,Zvezdara,Đeram pijaca,Branka KRsmanovica,Stan,139,3.0,165000
2130,Beograd,Vračar,Neimar,Hadzi Melentijeva,Stan,82,3.5,130000
2131,Beograd,Vračar,Hram svetog Save,Graničarska,Stan,125,5.0,185000
2132,Beograd,Novi Beograd,Arena,Antifašističke borbe,Stan,58,2.0,104000
2133,Beograd,Novi Beograd,Fontana,Bulevar Zorana Đinđića,Stan,56,2.0,79900
2134,Beograd,Zvezdara,Gradska bolnica,Preševska,Stan,51,2.0,57000
2135,Beograd,Vračar,Bulevar kralja Aleksandra,MOLEROVA,Stan,99,3.5,206000
2136,Beograd,Zvezdara,Lion,Bulevar Kralja Aleksandra,Stan,65,2.0,89000
2137,Beograd,Palilula,Profesorska kolonija,Osmana Đikića,Stan,59,2.0,66000
2138,Beograd,Rakovica,Miljakovac,Slavoljuba Vuksanovića,Stan,89,3.0,78000
2139,Beograd,Palilula,Borča,Severina Bijelića,Stan,56,2.0,40000
2140,Beograd,Palilula,Karaburma,Dr Nika Miljanovića,Stan,62,2.5,59900
2141,Beograd,Novi Beograd,Blok 29,Bulevar Zorana Djindjića,Stan,85,3.0,96000
2142,Beograd,Čukarica,Čukarička padina,Lazarevački drum,Stan,75,2.5,79900
2143,Beograd,Palilula,Karaburma,Vlasicka,Stan,60,2.5,46000
2144,Beograd,Voždovac,Lekino brdo,Belička,Stan,45,2.0,79200
2145,Beograd,Voždovac,Braće Jerković,Dragice Končar,Stan,49,1.0,46000
2146,Beograd,Savski venac,Senjak,Sitnička,Stan,25,0.5,30000
2147,Beograd,Zvezdara,Lion,Preševska,Stan,54,2.0,81000
2148,Beograd,Zemun,Altina,Borhesova,Stan,42,1.5,33333
2149,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,110,3.5,110000
2150,Beograd,Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,76,3.5,85000
2151,Beograd,Savski venac,Dedinje,Ljutice Bogdana,Stan,47,2.0,75000
2152,Beograd,Vračar,Crveni krst,Metohijska,Stan,44,1.0,60000
2153,Beograd,Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,35,1.5,31500
2154,Beograd,Vračar,Krunska,KRUNSKA,Stan,73,3.0,111000
2155,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,59,2.0,63800
2156,Beograd,Vračar,Krunska,Kneginje Zorke,Stan,94,3.5,168000
2157,Beograd,Zvezdara,Zvezdara 2,ZIVKA DAVIDOVICA,Stan,159,5.0,135000
2158,Beograd,Stari grad,Centar,Maršala Birjuzova,Stan,39,1.0,59000
2159,Beograd,Čukarica,Železnik,STJEPANA SUPANCA,Stan,60,2.0,46000
2160,Beograd,Stari grad,Knez Mihailova,Vase Čarapića,Stan,87,3.0,189000
2161,Beograd,Čukarica,Cerak,Kadinjača,Stan,99,3.0,90000
2162,Beograd,Stari grad,Gundulićev venac,Venizelosova,Stan,93,4.0,180000
2163,Beograd,Stari grad,Centar,Kralja Petra,Stan,100,3.5,220000
2164,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,60,2.0,58000
2165,Beograd,Zemun,Retenzija,Jovana Miodragovića,Stan,86,3.0,134900
2166,Beograd,Palilula,Centar,Kraljice Marije,Stan,74,2.5,115000
2167,Beograd,Zemun,Zemun polje,Franje Krča,Stan,72,3.0,45000
2168,Beograd,Rakovica,Resnik,Jelezovačka,Stan,61,2.0,39000
2169,Beograd,Voždovac,Autokomanda,Triše Kaclerovića,Stan,50,1.5,69000
2170,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,54,1.5,63000
2171,Beograd,Palilula,Profesorska kolonija,Cvijićeva,Stan,61,2.0,140000
2172,Beograd,Zemun,Gornji grad,TIMOCKA,Stan,35,1.5,32500
2173,Beograd,Zvezdara,Gradska bolnica,Đoke Vojvodića,Stan,51,2.0,71000
2174,Beograd,Rakovica,Labudovo brdo,11. krajiške divizije,Stan,50,2.5,45000
2175,Beograd,Savski venac,Centar,Svetozara Markovića,Stan,50,2.0,96000
2176,Beograd,Novi Beograd,Blok 28,Milutina Milankovića,Stan,75,2.5,75000
2177,Beograd,Grocka,Vinča,Svetosavska,Stan,66,3.0,46000
2178,Beograd,Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,66,2.0,82000
2179,Beograd,Stari grad,Obilićev venac,Maršala Birjuzova,Stan,80,3.0,159000
2180,Beograd,Voždovac,Medaković 3,CVETANOVA CUPRIJA ,Stan,38,1.5,36500
2181,Beograd,Voždovac,Darvinova pošta,Danila Bojovića,Stan,66,3.0,89000
2182,Beograd,Savski venac,Senjak,Sanje Živanovića,Stan,190,4.0,430000
2183,Beograd,Zemun,Gornji grad,Filipa Visnjica,Stan,46,2.0,42000
2184,Beograd,Vračar,Crveni krst,Jovana Rajića,Stan,191,5+,325000
2185,Beograd,Novi Beograd,Blok 24 (Super Vero),Bulevar Arsenija Čarnojevića,Stan,111,4.5,170000
2186,Beograd,Voždovac,Medaković 3,Braće Srnić,Stan,78,2.5,79000
2187,Beograd,Rakovica,Labudovo brdo,Serdar Janka Vukotića,Stan,27,0.5,28000
2188,Beograd,Zvezdara,Vukov Spomenik,Zahumska,Stan,68,2.5,79000
2189,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,76,2.5,69000
2190,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,110,3.0,105000
2191,Beograd,Zvezdara,Mirijevo,Rudija Čajaveca,Stan,84,3.0,85000
2192,Beograd,Voždovac,Lekino brdo,Ibarska,Stan,40,1.0,45000
2193,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,142,3.0,300000
2194,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Stan,125,3.0,95000
2195,Beograd,Palilula,Karaburma,Salvadora Aljendea,Stan,53,2.0,45900
2196,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,65,2.0,69900
2197,Beograd,Zemun,Centar,Glavna,Stan,62,2.5,65500
2198,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,51,2.0,39900
2199,Beograd,Zvezdara,Mirijevo,Jovanke Radaković,Stan,45,1.0,56000
2200,Beograd,Palilula,Karaburma,Mirijevski Bulevar,Stan,35,1.0,35000
2201,Beograd,Čukarica,Bele vode,Bele vode,Stan,50,2.0,42000
2202,Beograd,Zvezdara,Mirijevo,Branka Ćopića,Stan,71,3.0,65000
2203,Beograd,Voždovac,Banjica,Crnotravska,Stan,89,3.0,79000
2204,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,52,2.0,52000
2205,Beograd,Zvezdara,Mirijevo,Branka Ćopića,Stan,51,3.0,75000
2206,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,36,3.0,71000
2207,Beograd,Voždovac,Lekino brdo,Kruševačka,Stan,54,3.0,76000
2208,Beograd,Stari grad,Centar,Makedonska,Stan,94,4.0,250000
2209,Beograd,Novi Beograd,Bežanijska kosa 2,Pedje Milosavljevića,Stan,91,3.5,140000
2210,Beograd,Zemun,Batajnica,Vojvodjanskih brigada,Stan,49,2.0,31900
2211,Beograd,Savski venac,Centar,Kneza Miloša,Stan,111,3.0,175000
2212,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,62,3.0,80000
2213,Beograd,Rakovica,Miljakovac,Stanka Paunovića Veljka,Stan,51,2.0,49000
2214,Beograd,Zvezdara,Mirijevo,Dolačka,Stan,51,2.0,50000
2215,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,69,3.0,88000
2216,Beograd,Novi Beograd,Blok 28,Španskih Boraca,Stan,55,2.0,75000
2217,Beograd,Vračar,Crveni krst,Jovana Rajića,Stan,63,2.0,70000
2218,Beograd,Zvezdara,Mirijevo,Kapetana Miloša Žunjića,Stan,46,2.0,40000
2219,Beograd,Novi Beograd,Blok 61,Dušana Vukasovića,Stan,93,4.0,105000
2220,Beograd,Čukarica,Banovo brdo,Majdanska,Stan,72,3.0,135000
2221,Beograd,Zvezdara,Mirijevo,Meše Selimovića,Stan,81,3.0,80000
2222,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,49,1.0,49000
2223,Beograd,Voždovac,Kumodraž,Hrizantema,Stan,54,2.0,48000
2224,Beograd,Voždovac,Kumodraž,Hrizantema,Stan,50,2.0,44500
2225,Beograd,Voždovac,Kumodraž,Kumodraška,Stan,82,3.0,83000
2226,Beograd,Zvezdara,Mirijevo,Vjekoslava Afrića,Stan,64,2.0,65000
2227,Beograd,Rakovica,Labudovo brdo,Gočka,Stan,174,5.0,145000
2228,Beograd,Čukarica,Banovo brdo,Paštrovićeva,Stan,30,0.5,53000
2229,Beograd,Vračar,Crveni krst,Grčića Milenka,Stan,42,1.0,57000
2230,Beograd,Novi Beograd,Blok 28,Bulevar Umetnosti,Stan,75,2.0,95000
2231,Beograd,Savski venac,Senjak,Kablarska,Stan,72,3.0,80000
2232,Beograd,Stari grad,London,Kneza Miloša,Stan,125,4.0,250000
2233,Beograd,Zvezdara,Cvetkova pijaca,Živka Davidovića,Stan,47,2.0,47000
2234,Beograd,Stari grad,Dorćol,Strahinjića Bana,Stan,70,3.0,180000
2235,Beograd,Voždovac,Naselje Stepa Stepanović,2. srpske armije,Stan,76,2.0,76500
2236,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,115,5+,383750
2237,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,98,4.0,369500
2238,Beograd,Palilula,Tašmajdan,Stanoja Glavasa,Stan,64,2.0,86000
2239,Beograd,Stari grad,Terazije,Kralja Milana,Stan,71,3.0,142000
2240,Beograd,Palilula,Krnjača,Koste Josipovića,Stan,64,2.0,36000
2241,Beograd,Zvezdara,Mirijevo,Dragoslav Đorđevića Goše 14a,Stan,42,1.5,45300
2242,Beograd,Voždovac,Banjica,Crnotravska,Stan,118,3.5,80000
2243,Beograd,Voždovac,Braće Jerković,Meštrovićeva,Stan,42,1.5,49990
2244,Beograd,Zemun,Altina,Ljiljane Krstić 2t,Stan,41,2.0,34400
2245,Beograd,Zemun,Meandri,Ugrinovačka 143b,Stan,64,2.0,67900
2246,Beograd,Zemun,Meandri,Ugrinovačka 143b,Stan,59,2.0,62900
2247,Beograd,Zemun,Meandri,Ugrinovačka 143b,Stan,60,2.5,62900
2248,Beograd,Novi Beograd,Blok 19a,Milentija Popovića,Stan,57,2.0,61000
2249,Beograd,Vračar,Crveni krst,Mileševska,Stan,80,2.0,189000
2250,Beograd,Vračar,Kalenić pijaca,Baba Višnjina,Stan,92,3.5,186000
2251,Beograd,Vračar,Južni bulevar,Južni bulevar,Stan,55,2.0,76000
2252,Beograd,Stari grad,Dorćol,Kneginje Ljubice,Stan,102,4.0,170000
2253,Beograd,Zvezdara,Gradska bolnica,Čingrijina,Stan,80,3.0,130000
2254,Beograd,Zvezdara,Lipov lad,Ulcinjska,Stan,66,3.0,112000
2255,Beograd,Zvezdara,Denkova bašta,Mis Irbijeve,Stan,65,3.0,89500
2256,Beograd,Savski venac,Dedinje,Diane Budisavljević,Stan,90,2.5,162000
2257,Beograd,Vračar,Krunska,Kneginje Zorke,Stan,62,2.0,110000
2258,Beograd,Vračar,Hram svetog Save,Hadži Melentijeva,Stan,69,3.0,114000
2259,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,52,2.0,59000
2260,Beograd,Vračar,Hram svetog Save,Hadzi Melentijeva,Stan,69,3.0,114000
2261,Beograd,Palilula,Palilulska pijaca,27.marta,Stan,70,3.0,109000
2262,Beograd,Palilula,Profesorska kolonija,Braće Grim,Stan,75,3.0,105000
2263,Beograd,Zemun,Centar,Jovana Subotića,Stan,107,3.5,128000
2264,Beograd,Novi Beograd,Blok 22,Dr Zorana Đinđića,Stan,75,3.0,103000
2265,Beograd,Stari grad,Centar,Hilandarska,Stan,138,4.0,400000
2266,Beograd,Novi Beograd,Opština,Omladinskih brigada,Stan,66,3.0,89000
2267,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85,3.5,76500
2268,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,26,1.0,29000
2269,Beograd,Novi Beograd,Stari Merkator,Goce Delceva,Stan,45,2.0,72000
2270,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87,3.0,73950
2271,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,36,1.5,57600
2272,Beograd,Rakovica,Petlovo brdo,okretnica,Stan,57,2.5,44500
2273,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,41,1.5,45100
2274,Beograd,Rakovica,Miljakovac,Miljakovački vinogradi,Stan,75,3.0,46000
2275,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,60,2.0,55000
2276,Beograd,Vračar,Kalenić pijaca,Ivana Đaje,Stan,90,3.0,155000
2277,Beograd,Čukarica,Cerak,Partizanske vode,Stan,105,4.0,86000
2278,Beograd,Palilula,Poštanska štedionica,27. marta,Stan,78,2.5,115000
2279,Beograd,Zvezdara,Mirijevo,Radivoja Markovića,Stan,91,2.5,89000
2280,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,93,3.0,139500
2281,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,55,2.5,87700
2282,Beograd,Novi Beograd,Bežanijska kosa 1,Gandijeva,Stan,52,2.0,59000
2283,Beograd,Zemun,Zemun polje,Tomice Popovića,Stan,58,2.5,42000
2284,Beograd,Palilula,Poštanska štedionica,27. marta,Stan,97,3.5,160000
2285,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,74,3.5,69000
2286,Beograd,Rakovica,Vidikovac,Patrijarha Joanikija,Stan,30,1.0,25000
2287,Beograd,Vračar,Slavija,Kralja Milana,Stan,120,3.5,100000
2288,Beograd,Palilula,Tašmajdan,Ilije Garašanina,Stan,42,1.5,60000
2289,Beograd,Rakovica,Miljakovac,Miljakovačke staze,Stan,70,3.0,45000
2290,Beograd,Zvezdara,Zvezdarska šuma,Nikole Doksata,Stan,64,3.0,50000
2291,Beograd,Novi Beograd,Arena,Antifašističke borbe,Stan,110,4.0,180000
2292,Beograd,Rakovica,Kanarevo brdo,Petra Konjovića,Stan,73,3.0,83220
2293,Beograd,Palilula,Višnjička Banja,Stojana Stoleta Aranđelovića,Stan,46,2.0,46000
2294,Beograd,Savski venac,Kraljice Natalije,Kraljice Natalije,Stan,52,2.5,55000
2295,Beograd,Stari grad,London,Dobrinjska,Stan,52,2.0,90000
2296,Beograd,Vračar,SC Vračar,VATROSLAVA JAGICA,Stan,107,3.0,220000
2297,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,70,3.0,210000
