,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
1723,Beograd,Opština Vračar,Hram svetog Save,Hadži Melentijeva,Stan,69.0,3.0,CG,4,6,114000.0
1724,Beograd,Opština Zemun,Centar,Jovana Subotića,Stan,107.0,3.5,EG,3,4,128000.0
1725,Beograd,Opština Voždovac,Lekino brdo,Matavuljeva,Stan,47.0,2.0,CG,2,3,80000.0
1726,Beograd,Opština Vračar,Crveni krst,Timocka,Stan,92.0,3.0,EG,VPR,3,190000.0
1727,Beograd,Opština Palilula,Višnjička Banja,Draginje Adamović 8i,Stan,49.08,2.5,EG,3,4,43700.0
1728,Beograd,Opština Stari grad,Centar,Maršala Birjuzova,Stan,39.0,1.0,CG,SUT,4,59000.0
1729,Beograd,Opština Vračar,Crveni krst,Jovana Rajica,Stan,89.0,3.5,CG,2,6,129000.0
1730,Beograd,Opština Vračar,Hram svetog Save,Sokolska,Stan,125.0,5+,CG,2,2,255000.0
1731,Beograd,Opština Čukarica,Železnik,STJEPANA SUPANCA,Stan,60.0,2.0,CG,7,9,46000.0
1732,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,52.0,2.0,EG,6,8,72800.0
1733,Beograd,Opština Voždovac,Dušanovac,Ustanička,Stan,81.0,4.0,CG,3,4,100000.0
1734,Beograd,Opština Voždovac,Braće Jerković,Zaplanjska,Stan,39.0,1.0,TA,2,4,44000.0
1735,Beograd,Opština Voždovac,Braće Jerković,BRACE JERKOVIC,Stan,62.0,2.0,CG,1,11,63000.0
1736,Beograd,Opština Zvezdara,Mirijevo,Mirijevski Venac,Stan,72.0,2.5,CG,3,10,65000.0
1737,Beograd,Opština Čukarica,Filmski grad,Ratka Mitrovića,Stan,69.0,2.5,CG,2,5,79500.0
1738,Beograd,Opština Vračar,Crveni krst,Vojislava Ilica,Stan,35.0,1.0,CG,VPR,5,45000.0
1739,Beograd,Opština Palilula,Karaburma,Pera Cetkovica 49,Stan,52.0,2.0,TA,VPR,4,50000.0
1740,Beograd,Opština Palilula,Karaburma,Diljska,Stan,101.0,3.5,TA,2,2,85000.0
1741,Beograd,Opština Vračar,Hram svetog Save,Sumatovacka,Stan,67.0,3.0,CG,1,3,127000.0
1742,Beograd,Opština Zemun,Centar,Jovana Subotića,Stan,160.0,3.5,EG,2,2,159900.0
1743,Beograd,Opština Vračar,Pravni fakultet,Bulevar kralja Aleksandra,Stan,120.0,3.5,EG,4,5,289000.0
1744,Beograd,Opština Čukarica,Čukarička padina,Stevana Đurđevića Trošarinca,Stan,52.0,2.0,CG,2,8,63000.0
1745,Beograd,Opština Voždovac,Jove Ilića,Jove Ilica,Stan,135.0,3.0,CG,3,4,230000.0
1746,Beograd,Opština Novi Beograd,Blok 64,Gandijeva,Stan,32.0,1.0,CG,3,5,54900.0
1747,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Sredačka,Stan,52.0,2.0,TA,VPR,4,69000.0
1748,Beograd,Opština Stari grad,Bajlonijeva pijaca,Miće Popovića,Stan,39.0,1.5,EG,PR,4,52000.0
1749,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,93.0,3.0,EG,1,3,162000.0
1750,Beograd,Opština Vračar,Pravni fakultet,Patrijarha Gavrila,Stan,117.0,4.5,CG,3,6,255000.0
1751,Beograd,Opština Palilula,Višnjička Banja,Slanački put,Stan,40.0,1.0,TA,PR,3,30000.0
1752,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Prote Mateje,Stan,127.0,3.0,CG,6,7,239900.0
1753,Beograd,Opština Novi Beograd,Blok 23,Milutina Milankovića,Stan,73.0,3.0,CG,10,11,97000.0
1754,Beograd,Opština Čukarica,Banovo brdo,Osiječka,Stan,72.0,3.0,CG,PR,3,102500.0
1755,Beograd,Opština Zvezdara,Mirijevo,Matice srpske,Stan,60.0,2.0,CG,3,9,57000.0
1756,Beograd,Opština Voždovac,Kumodraž,Vojvode Stepe,Stan,74.0,2.5,CG,1,4,66600.0
1757,Beograd,Opština Stari grad,Bajlonijeva pijaca,Cara Dusana,Stan,112.0,3.5,EG,4,4,160000.0
1758,Beograd,Opština Voždovac,Medaković padina,Veselina Cajkanovica,Stan,65.0,2.5,EG,2,3,49000.0
1759,Beograd,Opština Stari grad,Knez Mihailova,Vase Čarapića,Stan,87.0,3.0,TA,1,5,189000.0
1760,Beograd,Opština Vračar,Neimar,Mihaila Gavrilovića,Stan,91.0,4.0,CG,2,5,209300.0
1761,Beograd,Opština Novi Beograd,Stari Merkator,Bulevar M.Pupina,Stan,40.0,2.0,CG,6,13,65000.0
1762,Beograd,Opština Novi Beograd,Ledine,Vladimira Pogacica,Stan,75.0,2.5,EG,2,4,65000.0
1763,Beograd,Opština Palilula,Tašmajdan,Svetozara Ćorovića,Stan,87.0,3.0,CG,3,5,175000.0
1764,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,100.0,4.0,TA,1,1,129000.0
1765,Beograd,Opština Čukarica,Banovo brdo,Toše Jovanovića,Stan,77.0,2.5,CG,VPR,7,85000.0
1766,Beograd,Opština Stari grad,Terazije,Kralja Milana,Stan,61.0,2.0,CG,6,8,119900.0
1767,Beograd,Opština Zemun,Gornji grad,rade končat 51,Stan,80.0,3.0,EG,4,4,75000.0
1768,Beograd,Opština Vračar,Krunska,Smiljanićeva,Stan,54.0,2.0,CG,2,4,103000.0
1769,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,47.0,1.0,EG,7,10,41400.0
1770,Beograd,Opština Vračar,Crveni krst,Cerska,Stan,80.0,4.0,CG,VPR,3,125000.0
1771,Beograd,Opština Voždovac,Lekino brdo,Strumička,Stan,28.0,0.5,CG,PR,3,57000.0
1772,Beograd,Opština Palilula,Cvijićeva,Bulevar despota Stefana,Stan,65.0,2.5,CG,7,9,102000.0
1773,Beograd,Opština Voždovac,Šumice,Gospodara Vučića,Stan,66.0,3.0,EG,1,5,95000.0
1774,Beograd,Opština Čukarica,Banovo brdo,Blagoja Parovića,Stan,53.0,2.0,CG,5,5,48000.0
1775,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),Bulevar Zorana Đinđića,Stan,56.0,2.0,CG,3,8,81500.0
1776,Beograd,Opština Savski venac,Dedinje,Teodora Drajzera,Stan,63.0,2.0,CG,VPR,1,96000.0
1777,Beograd,Opština Vračar,Crveni krst,Metohijska,Stan,110.0,4.0,CG,2,5,180000.0
1778,Beograd,Opština Voždovac,Braće Jerković,Ignjata Joba,Stan,54.0,2.0,CG,3,11,65000.0
1779,Beograd,Opština Zvezdara,Bulbulder,Stjepana Ljubiše,Stan,48.0,2.0,TA,2,4,63000.0
1780,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,63.0,2.5,EG,7,8,88200.0
1781,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,92.0,4.0,EG,7,10,81880.0
1782,Beograd,Opština Stari grad,Atelje 212,Hiiandarska,Stan,75.0,3.0,CG,2,4,160000.0
1783,Beograd,Opština Rakovica,Skojevsko naselje,Luke Vojvodića,Stan,41.0,1.5,CG,9,10,44900.0
1784,Beograd,Opština Voždovac,Konjarnik,Begejska,Stan,49.0,1.5,CG,1,4,65000.0
1785,Beograd,Opština Voždovac,Banjica,Bulevar oslobođenja,Stan,78.0,3.0,CG,VPR,4,84000.0
1786,Beograd,Opština Rakovica,Kneževac,Sedamnaestog oktobra,Stan,40.0,2.0,Gas,1,4,31000.0
1787,Beograd,Opština Stari grad,Kralja Milana,Kralja Milana,Stan,156.0,4.0,CG,2,5,650000.0
1788,Beograd,Opština Novi Beograd,Blok 22,Bulevar Arsenija Čarnojevića,Stan,51.0,2.0,CG,1,6,85000.0
1789,Beograd,Opština Čukarica,Žarkovo,Marine Veličković,Stan,74.0,3.5,CG,2,5,69000.0
1790,Beograd,Opština Zemun,Prvomajska,Hercegovacka,Stan,93.0,3.0,TA,PR,1,80000.0
1791,Beograd,Opština Novi Beograd,Blok 19a,Bulevar Arsenija Čarnojevića,Stan,132.0,4.5,CG,4,6,194000.0
1792,Beograd,Opština Voždovac,Medaković 2,Radovana Simića Cige,Stan,49.0,1.5,CG,8,10,52000.0
1793,Beograd,Opština Rakovica,Kanarevo brdo,6. Ličke divizije,Stan,96.0,3.0,EG,1,2,85000.0
1794,Beograd,Opština Novi Beograd,Blok 28,Milutina Milankovića,Stan,75.0,2.5,CG,12,16,79900.0
1795,Beograd,Opština Novi Beograd,Blok 61,Dr.Ivana Ribara,Stan,65.0,2.0,CG,2,13,75000.0
1796,Beograd,Opština Zvezdara,Denkova bašta,Vojislava ilića,Stan,47.0,2.0,CG,5,6,93000.0
1797,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Raška Dimitrijevića,Stan,224.0,5+,CG,1,2,290000.0
1798,Beograd,Opština Novi Beograd,YUBC,Bulevar Mihaila Pupina,Stan,313.0,5+,CG,6,6,350000.0
1799,Beograd,Opština Zvezdara,Učiteljsko naselje,Živka Davidovića,Stan,48.0,2.0,CG,VPR,3,58900.0
1800,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,66.0,2.0,CG,2,6,82000.0
1801,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,85.0,3.0,EG,7,8,119000.0
1802,Beograd,Opština Zvezdara,Denkova bašta,Mis Irbijeve,Stan,65.2,3.0,CG,1,5,89500.0
1803,Beograd,Opština Voždovac,Lekino brdo,Belička,Stan,72.0,3.0,EG,3,3,115200.0
1804,Beograd,Opština Vračar,SC Vračar,Kneza od Semberije,Stan,32.0,1.0,TA,6,6,59000.0
1805,Beograd,Opština Voždovac,Naselje Stepa Stepanović,Generala Štefanika,Stan,65.0,2.0,CG,VPR,7,84500.0
1806,Beograd,Opština Novi Beograd,Blok 38,Omladinskih brigada,Stan,75.0,2.5,CG,7,9,82000.0
1807,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,89.0,4.0,EG,1,3,156000.0
1808,Beograd,Opština Voždovac,Konjarnik,Danice Marković,Stan,48.0,1.0,CG,2,4,55000.0
1809,Beograd,Opština Stari grad,Topličin venac,Toplicin venac,Stan,98.0,4.0,TA,6,6,196000.0
1810,Beograd,Opština Zemun,Altina,Hemingvejeva,Stan,40.0,1.0,TA,2,3,32000.0
1811,Beograd,Opština Novi Beograd,Fontana,Loznička,Stan,66.0,2.5,CG,2,6,88000.0
1812,Beograd,Opština Voždovac,Autokomanda,Triše Kaclerovića,Stan,71.0,3.0,CG,2,6,93000.0
1813,Beograd,Opština Voždovac,Darvinova pošta,Ljuba Vučkovića,Stan,98.0,3.5,EG,4,5,89900.0
1814,Beograd,Opština Rakovica,Petlovo brdo,Oplenačka,Stan,42.0,1.5,EG,PR,4,33900.0
1815,Beograd,Opština Stari grad,Obilićev venac,Maršala Birjuzova,Stan,80.0,3.0,TA,2,3,144000.0
1816,Beograd,Opština Palilula,Centar,Takovska,Stan,45.0,1.0,TA,7,7,60000.0
1817,Beograd,Opština Palilula,Centar,Cvijićeva,Stan,52.0,2.0,CG,3,5,84000.0
1818,Beograd,Opština Vračar,Neimar,Mihaila Gavrilovića,Stan,68.5,3.0,CG,1,5,157550.0
1819,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Niška,Stan,47.0,2.5,CG,3,8,105000.0
1820,Beograd,Opština Palilula,Karaburma,Srnetička,Stan,21.0,0.5,TA,4,5,21500.0
1821,Beograd,Opština Savski venac,Sajam,Bulevar vojvode Mišića,Stan,110.0,3.0,CG,5,8,119000.0
1822,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,84.0,3.0,EG,VPR,3,182000.0
1823,Beograd,Opština Vračar,Čubura,Mačvanska ,Stan,144.0,4.0,EG,4,4,431910.0
1824,Beograd,Opština Palilula,Karaburma,Pere Cvetkovica,Stan,68.0,2.5,TA,4,5,53000.0
1825,Beograd,Opština Savski venac,Dedinje,Diane Budisavljević,Stan,90.0,2.5,EG,VPR,3,162000.0
1826,Beograd,Opština Novi Beograd,Paviljoni,Sremskih odreda,Stan,40.0,1.5,CG,6,6,66500.0
1827,Beograd,Opština Vračar,Kalenić pijaca,Koče kapetana,Stan,73.0,2.0,EG,1,3,165000.0
1828,Beograd,Opština Palilula,Karaburma,Mirijevski bulevar,Stan,57.0,2.5,TA,3,4,52000.0
1829,Beograd,Opština Voždovac,Braće Jerković,Braće Jerković,Stan,54.0,1.5,EG,VPR,4,57900.0
1830,Beograd,Opština Novi Beograd,Fontana,Omladinskih brigada,Stan,66.0,3.0,CG,4,8,89000.0
1831,Beograd,Opština Čukarica,Cerak,Bitoljska,Stan,91.0,3.0,CG,2,2,66000.0
1832,Beograd,Opština Novi Beograd,YUBC,Bulevar Mihaila Pupina,Stan,150.0,5.0,CG,6,7,165000.0
1833,Beograd,Opština Voždovac,Autokomanda,OBLAKOVSKA,Stan,60.0,2.0,CG,3,3,80000.0
1834,Beograd,Opština Palilula,Karaburma,Dr.Drage Ljocic,Stan,90.0,4.0,EG,4,5,75000.0
1835,Beograd,Opština Rakovica,Centar,Pilota Mihaila Petrovića,Stan,55.0,2.0,CG,7,14,47000.0
1836,Beograd,Opština Novi Beograd,Blok 37,Milutina Milankovića,Stan,91.0,3.0,CG,8,9,90000.0
1837,Beograd,Opština Zvezdara,Rudo, Olge Alkalaj,Stan,36.0,1.0,CG,2,11,41000.0
1838,Beograd,Opština Čukarica,Julino brdo,Dušana Vlajića,Stan,39.0,1.5,CG,VPR,3,38990.0
1839,Beograd,Opština Voždovac,Bioskop Voždovac,Kralja Vladimira,Stan,66.0,2.0,EG,1,2,108000.0
1840,Beograd,Opština Novi Beograd,Stari Merkator,Džona Kenedija,Stan,72.0,3.0,CG,2,7,159500.0
1841,Beograd,Opština Rakovica,Centar,Pilota Mihaila Petrovića ,Stan,56.0,2.0,TA,1,4,51500.0
1842,Beograd,Opština Palilula,Krnjača,Olge Jovičić,Stan,45.0,2.5,TA,3,3,36500.0
1843,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,88.0,3.5,CG,3,3,72000.0
1844,Beograd,Opština Vračar,Crveni krst,Jovana Rajića,Stan,84.0,3.0,CG,PR,4,119900.0
1845,Beograd,Opština Palilula,Botanička bašta,Takovska,Stan,338.0,5+,CG,7,7,700000.0
1846,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe br. 249,Stan,95.0,4.0,CG,10,12,93000.0
1847,Beograd,Opština Palilula,Karaburma,Ćustendilska,Stan,56.0,2.5,TA,PR,2,38000.0
1848,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),Bulevar Zorana Djindjica,Stan,76.0,3.0,CG,PR,6,93000.0
1849,Beograd,Opština Grocka,Leštane,Naselje Elektroistok,Stan,68.0,3.0,EG,1,2,34000.0
1850,Beograd,Opština Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,161.0,5.0,EG,3,3,200000.0
1851,Beograd,Opština Zvezdara,Đeram pijaca,Djakovacka,Stan,56.0,2.5,CG,2,6,90000.0
1852,Beograd,Opština Rakovica,Kneževac,Kneževačka,Stan,51.0,1.5,EG,PR,6,36000.0
1853,Beograd,Opština Voždovac,Autokomanda,Bulevar oslobođenja,Stan,140.0,4.0,CG,3,3,280000.0
1854,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,92.0,3.5,CG,2,6,131000.0
1855,Beograd,Opština Vračar,Čubura,Šumatovačka,Stan,61.0,3.0,CG,1,6,85900.0
1856,Beograd,Opština Vračar,Hram svetog Save,Braničevska,Stan,92.0,4.0,CG,VPR,3,495000.0
1857,Beograd,Opština Rakovica,Petlovo brdo,Gočka,Stan,62.0,3.0,CG,PR,6,59000.0
1858,Beograd,Opština Voždovac,Medaković 3,Borivoja Stevanovića,Stan,53.0,2.0,CG,1,7,58000.0
1859,Beograd,Opština Rakovica,Centar,Marička,Stan,68.0,3.0,TA,3,3,65000.0
1860,Beograd,Opština Vračar,Karađorđev park,Rudnička,Stan,123.0,5+,CG,4,4,170000.0
1861,Beograd,Opština Čukarica,Filmski grad,Arhimadrita Zelića,Stan,86.0,3.5,CG,PR,3,105000.0
1862,Beograd,Opština Zemun,Altina,Dobanovački put IV deo,Stan,66.0,3.0,EG,VPR,2,55000.0
1863,Beograd,Opština Novi Beograd,Bežanijska kosa 3,Matije Vukovića,Stan,64.0,2.0,CG,PR,5,71000.0
1864,Beograd,Opština Zemun,Kej,Karađorđeva,Stan,87.0,3.0,CG,12,20,92000.0
1865,Beograd,Opština Zvezdara,Učiteljsko naselje,Vladimira Tomanovića,Stan,69.0,2.5,CG,4,6,82000.0
1866,Beograd,Opština Voždovac,Medaković 3,CVETANOVA CUPRIJA ,Stan,38.0,1.5,EG,2,4,36500.0
1867,Beograd,Opština Zemun,Centar,Glavna,Stan,62.0,2.5,TA,1,2,65500.0
1868,Beograd,Opština Čukarica,Filmski grad,Miloja Zakića,Stan,49.0,1.5,CG,2,4,60000.0
1869,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,40.0,1.5,EG,1,4,44000.0
1870,Beograd,Opština Savski venac,Palata pravde,Durmitorska,Stan,94.0,3.0,CG,2,5,169500.0
1871,Beograd,Opština Palilula,Mašinski fakultet,Vladetina,Stan,32.0,1.5,CG,5,5,55000.0
1872,Beograd,Opština Čukarica,Julino brdo,Poručnika Spasića i Mašere,Stan,70.0,2.5,CG,10,14,66000.0
1873,Beograd,Opština Rakovica,Kanarevo brdo,Vukasoviceva,Stan,65.0,2.5,CG,3,5,62000.0
1874,Beograd,Opština Zemun,Batajnica,Vojvodjanskih brigada,Stan,49.0,2.0,TA,VPR,1,31900.0
1875,Beograd,Opština Palilula,Borča,Ratnih vojnih invalida,Stan,56.0,2.0,CG,2,5,43000.0
1876,Beograd,Opština Voždovac,Lekino brdo,Tetovska,Stan,33.0,1.5,EG,PR,3,49500.0
1877,Beograd,Opština Voždovac,Braće Jerković,Medakovic 3,Stan,46.0,2.5,EG,1,4,46000.0
1878,Beograd,Opština Čukarica,Banovo brdo,Kijevska,Stan,41.0,1.5,CG,4,7,55000.0
1879,Beograd,Opština Savski venac,Centar,Gavrila Principa,Stan,141.0,5.0,TA,3,4,190000.0
1880,Beograd,Opština Voždovac,Braće Jerković,Braće Jerković,Stan,52.0,2.0,EG,1,4,59000.0
1881,Beograd,Opština Vračar,Kalenić pijaca,Mlatišumina,Stan,28.0,1.0,CG,3,4,71000.0
1882,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,37.0,1.0,CG,3,5,37000.0
1883,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,88.0,3.0,CG,4,15,91000.0
1884,Beograd,Opština Rakovica,Vidikovac,SRETENA MLADENOVICA MIKE,Stan,38.0,1.5,EG,3,5,34000.0
1885,Beograd,Opština Palilula,Borča Greda,Hopovska,Stan,66.0,3.0,CG,4,4,38000.0
1886,Beograd,Opština Palilula,Karaburma,Dr Đorđa Joanovića,Stan,51.0,2.0,TA,2,4,52000.0
1887,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85.0,3.0,CG,2,7,84900.0
1888,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,80.0,3.0,CG,VPR,15,92500.0
1889,Beograd,Opština Novi Beograd,Hotel Jugoslavija,aleksinackih rudara,Stan,57.0,2.0,CG,4,4,76990.0
1890,Beograd,Opština Čukarica,Julino brdo,Porucnika Spasica i Masare,Stan,63.0,2.0,CG,3,9,65000.0
1891,Beograd,Opština Palilula,Borča,Ratnih Vojnih Invalida,Stan,51.0,2.0,CG,1,6,43500.0
1892,Beograd,Opština Rakovica,Kanarevo brdo,Vukasovićeva,Stan,56.0,2.0,CG,VPR,4,48000.0
1893,Beograd,Opština Palilula,Kotež,Sutjeska 7,Stan,41.0,1.5,TA,2,3,34000.0
1894,Beograd,Opština Voždovac,Braće Jerković,Brace Jerkovic,Stan,64.0,2.0,CG,7,11,51900.0
1895,Beograd,Opština Zvezdara,Gradska bolnica,Ante Bogicevica,Stan,60.0,3.0,CG,PR,6,82000.0
1896,Beograd,Opština Voždovac,Medaković 3,Braće Srnić,Stan,55.0,2.0,CG,VPR,6,57000.0
1897,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar), Jurija Gagarina,Stan,79.0,3.0,CG,9,9,86000.0
1898,Beograd,Opština Zvezdara,Učiteljsko naselje,Učiteljska,Stan,120.0,4.0,EG,PR,3,150000.0
1899,Beograd,Opština Čukarica,Banovo brdo,Zrmanjska,Stan,89.0,3.5,CG,4,5,209000.0
1900,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,61.0,2.0,EG,PR,3,100600.0
1901,Beograd,Opština Palilula,Karaburma,Jastrebačka,Stan,53.0,2.0,TA,2,4,47500.0
1902,Beograd,Opština Palilula,Poštanska štedionica,Cvijićeva,Stan,60.0,2.0,TA,PR,5,108000.0
1903,Beograd,Opština Zvezdara,Slavujev venac,Mariborska,Stan,87.0,4.0,CG,4,5,142700.0
1904,Beograd,Opština Zvezdara,Lion,Bulevar Kralja Aleksandra,Stan,69.0,3.0,TA,3,5,109000.0
1905,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,CG,14,18,73950.0
1906,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,59.0,2.5,EG,6,8,88500.0
1907,Beograd,Opština Zvezdara,Mirijevo,Šejkina,Stan,39.0,1.0,EG,PR,6,30600.0
1908,Beograd,Opština Rakovica,Labudovo brdo,Bubanjskih žrtava,Stan,64.0,3.0,TA,2,3,65000.0
1909,Beograd,Opština Rakovica,Labudovo brdo,Mrakovička,Stan,48.0,1.0,CG,2,4,40500.0
1910,Beograd,Opština Vračar,Kalenić pijaca,Golsvorijeva,Stan,70.0,3.0,CG,6,7,133000.0
1911,Beograd,Opština Palilula,Borča,Popovačka,Stan,47.0,2.0,EG,1,3,26000.0
1912,Beograd,Opština Voždovac,Braće Jerković,Zaplanjska,Stan,86.0,3.0,CG,4,7,92900.0
1913,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,92.0,4.0,CG,2,6,131000.0
1914,Beograd,Opština Novi Beograd,Blok 21,Bulevar Mihaila Pupina,Stan,66.0,3.0,CG,4,5,84000.0
1915,Beograd,Opština Voždovac,Šumice,Ljermontova,Stan,84.0,2.5,CG,6,7,96000.0
1916,Beograd,Opština Rakovica,Stari Košutnjak,Pere Velimirovića,Stan,86.0,3.5,CG,5,6,89900.0
1917,Beograd,Opština Zvezdara,Mirijevo,Mirijevski Venac,Stan,59.0,2.0,CG,6,7,51000.0
1918,Beograd,Opština Zvezdara,Mirijevo,Koste Nađa,Stan,32.0,1.5,CG,PR,4,25500.0
1919,Beograd,Opština Rakovica,Kanarevo brdo,Petra Konjovića,Stan,39.0,0.5,CG,4,4,32000.0
1920,Beograd,Opština Voždovac,Vojvode Stepe,Kačerska,Stan,42.0,2.0,TA,PR,1,43900.0
1921,Beograd,Opština Savski venac,Dedinje,LJUTICE BOGDANA,Stan,79.0,3.0,TA,VPR,1,97000.0
1922,Beograd,Opština Palilula,Krnjača,Grge Andrijanovića,Stan,42.0,1.5,TA,PR,3,35000.0
1923,Beograd,Opština Zvezdara,Zvezdarska padina,Veselina Čajkanovića,Stan,61.0,2.0,EG,2,3,55000.0
1924,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,67.0,2.5,CG,3,16,73000.0
1925,Beograd,Opština Stari grad,Dorćol,Jelisavete Načić,Stan,51.0,2.0,CG,PSUT,5,50000.0
1926,Beograd,Opština Čukarica,Cerak,Ljubice Ivošević,Stan,36.0,1.5,EG,2,2,35900.0
1927,Beograd,Opština Stari grad,Gundulićev venac,Đorđa Jovanovića,Stan,80.0,2.0,TA,2,4,118000.0
1928,Beograd,Opština Palilula,Krnjača,Partizanski blok ul 1,Stan,49.0,2.5,Norveški radijatori,4,4,37000.0
1929,Beograd,Opština Savski venac,Nemanjina,Hajduk Veljkov venac,Stan,80.0,3.5,CG,1,7,130000.0
1930,Beograd,Opština Zvezdara,Mirijevo,Zorana Radmilovića,Stan,37.0,1.0,CG,4,6,36000.0
1931,Beograd,Opština Novi Beograd,Ledine,Beogradskih graditelja,Stan,50.0,2.5,EG,VPR,3,41500.0
1932,Beograd,Opština Čukarica,Žarkovo,Trgovačka,Stan,66.0,2.0,CG,8,9,66000.0
1933,Beograd,Opština Zvezdara,Đeram pijaca,Đevđelijska,Stan,34.0,1.5,Norveški radijatori,1,4,62000.0
1934,Beograd,Opština Čukarica,Žarkovo,Spasovdanska,Stan,59.0,2.5,CG,3,5,68000.0
1935,Beograd,Opština Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,52.0,2.0,CG,PR,4,46900.0
1936,Beograd,Opština Vračar,Čubura,Mačvanska,Stan,70.0,2.5,EG,2,4,209910.0
1937,Beograd,Opština Novi Beograd,Blok 61,Jurija Gagarina,Stan,76.0,3.5,CG,5,11,76000.0
1938,Beograd,Opština Voždovac,FON - Bilećka,Kapetana Zavišića,Stan,166.0,5+,EG,PR,3,285000.0
1939,Beograd,Opština Voždovac,Braće Jerković,Braće Jerković,Stan,61.0,2.0,CG,7,11,52000.0
1940,Beograd,Opština Savski venac,Centar,Kraljice Natalije,Stan,78.0,3.0,CG,PR,6,105011.0
1941,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,44.0,2.0,Norveški radijatori,3,3,40000.0
1942,Beograd,Opština Zemun,Donji grad,Petra Kocića 14,Stan,46.56,2.0,CG,2,7,78686.0
1943,Beograd,Opština Palilula,Tašmajdan,Stanoja Glavasa,Stan,64.0,2.0,CG,5,7,86000.0
1944,Beograd,Opština Stari grad,Skupština,Majke Jevrosime,Stan,97.0,3.0,CG,2,5,184000.0
1945,Beograd,Opština Vračar,Kalenić pijaca,Niška,Stan,91.0,3.0,CG,5,6,145000.0
1946,Beograd,Opština Stari grad,Centar,Generala Lešjanina,Stan,189.0,5+,CG,1,2,539000.0
1947,Beograd,Opština Novi Beograd,Blok 62,Jurija Gagarina,Stan,80.0,3.0,CG,14,15,70000.0
1948,Beograd,Opština Palilula,Karaburma,Marijane Gregoran,Stan,46.0,2.5,CG,VPR,3,47000.0
1949,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,93.0,3.0,Gas,1,2,162000.0
1950,Beograd,Opština Vračar,Crveni krst,Gruzanska,Stan,80.0,4.0,CG,5,7,145000.0
1951,Beograd,Opština Palilula,Karaburma,Mirijevski Bulevar,Stan,20.0,0.5,TA,VPR,4,28000.0
1952,Beograd,Opština Zvezdara,Cvetkova pijaca,Braće Miladinov,Stan,16.0,0.5,TA,VPR,4,19000.0
1953,Beograd,Opština Savski venac,Klinički centar,Resavska,Stan,78.0,3.0,EG,4,6,125000.0
1954,Beograd,Opština Čukarica,Cerak vinogradi,Kestenova,Stan,58.0,2.0,CG,3,3,58000.0
1955,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,84.0,3.5,CG,1,4,100000.0
1956,Beograd,Opština Čukarica,Banovo brdo,Požeška,Stan,49.0,1.5,CG,5,6,68000.0
1957,Beograd,Opština Čukarica,Bele vode,Palisadska,Stan,54.0,2.5,Gas,2,3,53900.0
1958,Beograd,Opština Palilula,Karaburma,Čika Miše Đurića,Stan,91.0,3.0,EG,2,2,75000.0
1959,Beograd,Opština Stari grad,Centar,Dositejeva,Stan,120.0,5.0,EG,3,4,160000.0
