,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
2583,Beograd,Novi Beograd,Paviljoni,Pohorska,Stan,55.0,2.0,65000.0
2584,Beograd,Zvezdara,Mirijevo,SEJKINA,Stan,49.0,2.5,28000.0
2585,Beograd,Stari grad,Dor?ol,Sibinjanin Janka,Stan,83.0,3.0,85000.0
2586,Beograd,?ukarica,Železnik,Radnih akcija,Stan,84.0,3.0,78000.0
2587,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,85.0,3.0,80000.0
2588,Beograd,Novi Beograd,Blok 33,Narodnih heroja,Stan,67.0,2.0,64900.0
2589,Beograd,Savski venac,Svetozara Markovi?a,Vojvode Milenka,Stan,157.0,4.5,195000.0
2590,Beograd,Stari grad,Dor?ol,Visokog Stevana,Stan,92.0,3.0,140000.0
2591,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,130.0,4.0,135000.0
2592,Beograd,Stari grad,Dor?ol,Gospodar Jevremova,Stan,82.0,3.0,169000.0
2593,Beograd,Palilula,Centar,Carigradska,Stan,57.0,3.0,85000.0
2594,Beograd,Stari grad,Dor?ol,Gospodar Jevremova,Stan,83.0,3.0,170000.0
2595,Beograd,Voždovac,Hotel M,Pukovnika Pejovica,Stan,76.0,3.0,120000.0
2596,Beograd,Stari grad,Centar,Majke Jevrosime,Stan,63.0,2.5,99000.0
2597,Beograd,Vra?ar,Crveni krst,Vojislava ilica,Stan,90.0,4.0,139500.0
2598,Beograd,?ukarica,Velika Moštanica,"Centar , 1. maja",Stan,49.0,2.0,26000.0
2599,Beograd,Stari grad,Centar,Palmoticeva,Stan,84.0,2.5,231000.0
2600,Beograd,Voždovac,Bioskop Voždovac,Jovana Popovica,Stan,107.0,3.0,122000.0
2601,Beograd,Savski venac,Senjak,Vucitrnska,Stan,119.0,4.5,260000.0
2602,Beograd,Zemun,Galenika,Emilije Jakši?,Stan,55.0,2.0,40000.0
2603,Beograd,Stari grad,Centar,Visokog Stevana,Stan,92.0,4.0,122500.0
2604,Beograd,Vra?ar,Cvetni trg,Resavska ,Stan,192.0,4.0,265000.0
2605,Beograd,Savski venac,Senjak,Sanje Zivanovic,Stan,181.0,5.0,365000.0
2606,Beograd,Savski venac,Centar,Djordja Jovanovica,Stan,140.0,3.0,180000.0
2607,Beograd,Vra?ar,Hram svetog Save,Macvanska ,Stan,34.0,0.5,85000.0
2608,Beograd,Voždovac,Banjica,Bulevar Oslobodjenja,Stan,80.0,3.0,80500.0
2609,Beograd,Vra?ar,Kaleni? pijaca,Molerova,Stan,85.0,3.0,210000.0
2610,Beograd,Voždovac,Banjica,Paunova,Stan,64.0,3.0,60000.0
2611,Beograd,?ukarica,Cerak,Petefijeva,Stan,82.0,2.5,85000.0
2612,Beograd,Zvezdara,Mirijevo,PERE VELJKOVICA,Stan,82.0,2.5,70000.0
2613,Beograd,?ukarica,Cerak,Šavni?ka,Stan,37.0,1.0,35000.0
2614,Beograd,Savski venac,Dedinje,Baje Pivljanina,Stan,167.0,4.0,450000.0
2615,Beograd,Zemun,Centar,Starca Vujadina,Stan,116.0,4.0,167900.0
2616,Beograd,Savski venac,Dedinje,Miloja Djaka ,Stan,161.0,4.0,255000.0
2617,Beograd,Savski venac,Dedinje,Velisava Vulovica,Stan,138.0,4.0,277000.0
2618,Beograd,Vra?ar,Crveni krst,Cerska,Stan,80.0,4.0,125000.0
2619,Beograd,Savski venac,Dedinje,Velisava Vulovica,Stan,138.0,4.0,274000.0
2620,Beograd,Vra?ar,Crveni krst,Metohijska,Stan,100.0,4.0,178000.0
2621,Beograd,?ukarica,Košutnjak,Kneza Višeslava,Stan,63.0,2.0,125000.0
2622,Beograd,Savski venac,Dedinje,Diane Budisavljevic,Stan,97.0,3.0,300000.0
2623,Beograd,Vra?ar,Kaleni? pijaca,Prote Mateje,Stan,117.0,3.0,295000.0
2624,Beograd,Rakovica,Labudovo brdo,SRETENA MLADENOVI?A MIKE,Stan,64.0,2.0,62000.0
2625,Beograd,Savski venac,Centar,Lomina,Stan,60.0,2.0,99000.0
2626,Beograd,Rakovica,Centar,Mari?ka,Stan,32.0,1.5,30000.0
2627,Beograd,Vra?ar,Crveni krst,Cerska,Stan,45.0,2.0,70000.0
2628,Beograd,?ukarica,Cerak vinogradi,Kestenova,Stan,84.0,3.0,82000.0
2629,Beograd,Vra?ar,Crveni krst,Cerska,Stan,35.0,2.0,56000.0
2630,Beograd,Voždovac,Bioskop Voždovac,Esad Pašina,Stan,30.0,0.5,45000.0
2631,Beograd,Rakovica,Miljakovac,BORSKA,Stan,49.0,1.5,70000.0
2632,Beograd,Vra?ar,Kaleni? pijaca,Novopazarska,Stan,40.0,1.5,45000.0
2633,Beograd,Voždovac,Bra?e Jerkovi?,Pive Karamatijevica 14,Stan,43.0,2.0,43000.0
2634,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,125.0,3.0,109900.0
2635,Beograd,Zvezdara,?eram pijaca,Šaba?ka,Stan,77.0,3.0,120000.0
2636,Beograd,Vra?ar,Kaleni? pijaca,Ivana ?aje,Stan,90.0,3.0,146000.0
2637,Beograd,Zvezdara,?eram pijaca,Bulevar kralja Aleksandra,Stan,140.0,2.5,239000.0
2638,Beograd,Rakovica,Vidikovac,VIdikova?ki venac,Stan,97.0,3.5,85000.0
2639,Beograd,Savski venac,Senjak,Bulevar Vojvode Miši?a,Stan,101.0,3.0,130000.0
2640,Beograd,Stari grad,Dor?ol,Svetozara Mileti?a,Stan,81.0,3.0,150000.0
2641,Beograd,Voždovac,Dušanovac,Ustani?ka,Stan,113.0,5.0,116000.0
2642,Beograd,?ukarica,Cerak,Jablani?ka,Stan,61.0,2.5,84000.0
2643,Beograd,Rakovica,Miljakovac,Stevana Opa?i?a,Stan,79.0,3.0,54900.0
2644,Beograd,Zemun,Centar,"Ugrinova?ka, po?etak, ispod ?ukovca",Stan,125.0,4.0,99900.0
2645,Beograd,Novi Beograd,Blok 33,Narodnih Heroja,Stan,89.0,3.0,91500.0
2646,Beograd,Voždovac,Kumodraška,Kumodraška,Stan,61.0,2.5,85000.0
2647,Beograd,Palilula,Karaburma,Pere ?etkovi?a,Stan,91.0,3.0,79500.0
2648,Beograd,Zvezdara,Vukov Spomenik,Drži?eva,Stan,82.0,3.0,139000.0
2649,Beograd,Stari grad,Centar,Kralja Milana,Stan,86.0,3.0,140000.0
2650,Beograd,Savski venac,Prokop,Dobropoljska,Stan,128.0,4.0,240000.0
2651,Beograd,Rakovica,Vidikova?ka padina,Slavka Rodi?a,Stan,43.0,1.5,49000.0
2652,Beograd,Palilula,Višnji?ka Banja,Slana?ki put,Stan,25.0,0.5,28900.0
2653,Beograd,Vra?ar,Kaleni? pijaca,Cerska,Stan,80.0,3.0,89900.0
2654,Beograd,Voždovac,Konjarnik,Ustanicka,Stan,66.0,3.0,72500.0
2655,Beograd,Voždovac,Vojvode Stepe,generala štefanika,Stan,65.0,2.0,84500.0
2656,Beograd,Zvezdara,Denkova bašta,Mis Irbijeva,Stan,59.0,1.5,48000.0
2657,Beograd,Zemun,Novi grad,Kumanovska,Stan,110.0,3.0,88000.0
2658,Beograd,Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,116.0,4.0,155000.0
2659,Beograd,Novi Beograd,Paviljoni,Dzona Kenedija,Stan,55.0,2.0,70000.0
2660,Beograd,Vra?ar,Bulevar kralja Aleksandra,Kumanovska,Stan,131.0,4.5,250000.0
2661,Beograd,Vra?ar,Pravni fakultet,Bra?e Nedi?,Stan,73.0,3.0,149900.0
2662,Beograd,Grocka,Kalu?erica,Svetislava Risti?a,Stan,45.0,1.5,32800.0
2663,Beograd,Vra?ar,Kaleni? pijaca,Požareva?ka,Stan,117.0,5.0,171000.0
2664,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Zorana ?in?i?a,Stan,63.0,2.5,84000.0
2665,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,84.0,3.5,89000.0
2666,Beograd,Voždovac,Banjica,Bulevar oslobo?enja,Stan,77.0,3.0,88000.0
2667,Beograd,Palilula,Hadžipopovac,Milana Tankosi?a,Stan,107.0,4.0,149800.0
2668,Beograd,Stari grad,Dor?ol,Kneginje Ljubice,Stan,45.0,2.0,70000.0
2669,Beograd,Vra?ar,Crveni krst,Cerska,Stan,86.0,4.0,145000.0
2670,Beograd,Zvezdara,Vukov Spomenik,Ruzveltova,Stan,64.0,3.0,110000.0
2671,Beograd,Stari grad,Dor?ol,Cara Dušana,Stan,61.0,2.0,114900.0
2672,Beograd,?ukarica,Filmski grad,Arhimandrita Gerasima Zeli?a,Stan,110.0,3.0,100000.0
2673,Beograd,Rakovica,Novo Skojevsko naselje,Luke Vojvodi?a,Stan,55.0,2.0,55000.0
2674,Beograd,Voždovac,Banjica,Paunova,Stan,56.0,2.0,59000.0
2675,Beograd,Palilula,Bulevar despota Stefana,kod Pionira,Stan,66.0,2.0,85000.0
2676,Beograd,Novi Beograd,Blok 19a,Milentija Popovi?a,Stan,102.0,3.0,110000.0
2677,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,70.0,2.0,70000.0
2678,Beograd,Rakovica,Resnik,Edvarda Griga,Stan,70.0,2.5,62000.0
2679,Beograd,Zvezdara,?eram pijaca,Bulevar Kralja Aleksandra,Stan,90.0,3.5,99000.0
2680,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,112.0,3.5,105000.0
2681,Beograd,Savski venac,Senjak,Senja?ka,Stan,185.0,5.0,350000.0
2682,Beograd,Voždovac,Kumodraž,Zemljoradni?ka,Stan,65.0,2.5,49000.0
2683,Beograd,Zemun,Meandri,Sremskih boraca,Stan,81.0,3.0,72000.0
2684,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Stan,57.0,2.0,53000.0
2685,Beograd,Voždovac,Lekino brdo,Garibaldijeva,Stan,54.0,2.0,95000.0
2686,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,76.0,2.5,74900.0
2687,Beograd,Stari grad,Centar,Dalmatinska,Stan,142.0,5.0,259000.0
2688,Beograd,Vra?ar,Hram svetog Save,Kornelija Stankovi?a,Stan,72.0,3.0,80000.0
2689,Beograd,Novi Beograd,Hotel Jugoslavija,Bulevar Nikole Tesle,Stan,67.0,2.5,79500.0
2690,Beograd,?ukarica,?ukari?ka padina,Lazareva?ki drum,Stan,57.0,2.5,61000.0
2691,Beograd,Voždovac,Banjica,Paunova,Stan,78.0,3.0,72900.0
2692,Beograd,Stari grad,Centar,Bulevar despota Stefana,Stan,107.0,4.0,130000.0
2693,Beograd,Vra?ar,Krunska,blizu Mileševske,Stan,64.0,3.0,129000.0
2694,Beograd,Palilula,Padinska skela,Srpskog husarskog puka,Stan,78.0,3.0,42000.0
2695,Beograd,Savski venac,Centar,Admirala Geprata,Stan,62.0,2.5,98000.0
2696,Beograd,Vra?ar,Krunska,Njegoševa,Stan,64.0,3.0,122000.0
2697,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,112.0,3.0,125000.0
2698,Beograd,Vra?ar,Hram svetog Save,Dubljanska,Stan,79.0,4.0,173800.0
2699,Beograd,Zemun,Centar,Nikolaja Ostrovskog,Stan,122.0,4.5,167900.0
2700,Beograd,Stari grad,Gunduli?ev venac,Gunduli?ev venac,Stan,68.0,2.0,97000.0
2701,Beograd,Vra?ar,SC Vra?ar,Hadži Ruvimova,Stan,82.0,3.0,142000.0
2702,Beograd,Rakovica,Miljakovac,Dimitrija Koturovi?a,Stan,44.0,1.5,32000.0
2703,Beograd,Voždovac,Banjica,Paunova,Stan,90.0,3.5,95000.0
2704,Beograd,Vra?ar,Crveni krst,Kajmak?alanska,Stan,100.0,3.0,270000.0
2705,Beograd,Zvezdara,Bulevar kralja Aleksandra,Ustani?ka,Stan,11.0,0.5,12500.0
2706,Beograd,Novi Beograd,Blok 29,Bulevar Arsenija ?arnojevi?a,Stan,78.0,3.0,115000.0
2707,Beograd,Stari grad,Terazije,Kralja Milana,Stan,100.0,3.5,181000.0
2708,Beograd,Savski venac,Klini?ki centar,Višegradska,Stan,36.0,1.0,61500.0
2709,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,96.0,3.0,135000.0
2710,Beograd,Stari grad,Kopitareva gradina,Jelene ?etkovi?,Stan,70.0,2.5,130000.0
2711,Beograd,?ukarica,Srem?ica,Sare Bernar,Stan,66.0,2.5,43000.0
2712,Beograd,Voždovac,Voždova?ka crkva,Vitanova?ka,Stan,92.0,3.0,120000.0
2713,Beograd,?ukarica,Banovo brdo,Lazara Kujundži?a,Stan,145.0,3.0,125000.0
2714,Beograd,Zvezdara,Olimp,Fo?anska,Stan,130.0,3.0,130000.0
2715,Beograd,Voždovac,Lekino brdo,Kruševa?ka,Stan,54.0,2.5,76000.0
2716,Beograd,Vra?ar,Kaleni? pijaca,Cara Nikolaja II,Stan,56.0,2.0,69000.0
2717,Beograd,Voždovac,Konjarnik,Rudo,Stan,71.0,2.5,61900.0
2718,Beograd,Voždovac,Lekino brdo,Debarska,Stan,66.0,3.0,105000.0
2719,Beograd,Voždovac,Hotel M,Vojvode Stepe,Stan,64.0,3.0,124800.0
2720,Beograd,Voždovac,Hotel M,Vojvode Stepe,Stan,62.0,3.0,99200.0
2721,Beograd,Zvezdara,U?iteljsko naselje,Onisima Popovi?a,Stan,60.0,3.0,78000.0
2722,Beograd,Vra?ar,Kaleni? pijaca,Kneginje Zorke,Stan,65.0,2.0,129900.0
2723,Beograd,Novi Beograd,Dr Ivana Ribara,Dr. Ivana Ribara,Stan,84.0,3.0,80000.0
2724,Beograd,Savski venac,Dedinje,Rajka Miti?a,Stan,60.0,2.0,76000.0
2725,Beograd,Rakovica,Miljakovac,Miljakovacke staze 26,Stan,37.0,1.5,32500.0
2726,Beograd,Stari grad,Savamala,Bulevar despota Stefana,Stan,70.0,2.0,89000.0
2727,Beograd,Novi Beograd,Blok 28,Milutina Milankovi?a ,Stan,55.0,2.0,74000.0
2728,Beograd,Zvezdara,U?iteljsko naselje,Onisima Popovi?a,Stan,57.0,3.0,72800.0
2729,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,55.0,2.0,88000.0
2730,Beograd,Novi Beograd,Blok 28,Milutina Milankovi?a,Stan,61.0,2.5,80000.0
2731,Beograd,Voždovac,Vojvode Vlahovi?a,Vojvode Vlahovi?a,Stan,47.0,1.5,45000.0
2732,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,45.0,2.0,72000.0
2733,Beograd,Voždovac,Lekino brdo,Debarska,Stan,45.0,2.5,71500.0
2734,Beograd,Voždovac,Bra?e Jerkovi?,Zaplanjska,Stan,64.0,3.0,61900.0
2735,Beograd,Voždovac,Autokomanda,Trise Kaclerovica,Stan,79.0,3.0,90000.0
2736,Beograd,Novi Beograd,Blok 38,Omladinskih brigada,Stan,72.0,2.5,82000.0
2737,Beograd,Voždovac,Hotel M,Vojvode Stepe,Stan,36.0,2.0,57600.0
2738,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,65.0,2.5,60000.0
2739,Beograd,Voždovac,Voždova?ka crkva,Vojvode Stepe,Stan,29.0,1.5,46400.0
2740,Beograd,?ukarica,Žarkovo,Milana Jovanovi?a,Stan,83.0,3.0,110000.0
2741,Beograd,Vra?ar,Kaleni? pijaca,TRNSKA,Stan,42.0,1.5,70000.0
2742,Beograd,Voždovac,Lekino brdo,Pirotska,Stan,68.0,3.0,99000.0
2743,Beograd,Stari grad,Kosan?i?ev venac,Pop Lukina,Stan,57.0,2.0,100000.0
2744,Beograd,Rakovica,Miljakovac,Stanka Paunovi?a,Stan,35.0,1.0,35000.0
2745,Beograd,Stari grad,Dor?ol,Cara Dušana,Stan,125.0,3.0,184000.0
2746,Beograd,Vra?ar,Hram svetog Save,Kornelija Stankovi?a,Stan,60.0,3.0,69000.0
2747,Beograd,Stari grad,Dor?ol,Mihizova,Stan,68.0,2.0,130000.0
2748,Beograd,Stari grad,Centar,Hilandarska,Stan,95.0,3.0,169000.0
2749,Beograd,Palilula,Profesorska kolonija,Zdravka ?elara,Stan,76.0,3.0,90000.0
2750,Beograd,Savski venac,Dedinje,?or?a Radojlovi?a,Stan,59.0,2.5,120000.0
2751,Beograd,Zvezdara,Vukov Spomenik,Ruzveltova,Stan,72.0,3.0,93000.0
2752,Beograd,Stari grad,Dor?ol,Gospodar Jovanova 15,Stan,40.0,2.0,92000.0
2753,Beograd,Palilula,Višnji?ka Banja,Sestara Jankovi?,Stan,42.0,2.0,43000.0
2754,Beograd,Zvezdara,Lipov lad,Prespanska,Stan,58.0,2.0,115200.0
2755,Beograd,Vra?ar,Neimar,Sime Igumanova,Stan,103.0,3.5,159900.0
2756,Beograd,?ukarica,?ukari?ka padina,Mladena Mitri?a,Stan,72.0,2.5,75600.0
2757,Beograd,Stari grad,Atelje 212,Hilandarska,Stan,43.0,2.0,50000.0
2758,Beograd,Palilula,Tašmajdan,Desanke Maksimovi?,Stan,82.0,3.0,169900.0
2759,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,114.0,5.0,252000.0
2760,Beograd,?ukarica,Žarkovo,Belog bagrema,Stan,78.0,3.0,55000.0
2761,Beograd,Vra?ar,Hram svetog Save,Stojana Protica,Stan,40.0,2.0,82000.0
2762,Beograd,Novi Beograd,Bežanijska kosa 2,Marka ?elebonovi?a,Stan,47.0,2.0,58900.0
2763,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,75.0,2.5,76500.0
2764,Beograd,Stari grad,Centar,Džordža Vašingtona,Stan,44.0,2.0,97000.0
2765,Beograd,Palilula,Višnji?ka Banja,Visnjicki venac,Stan,64.0,2.5,51500.0
2766,Beograd,Palilula,Karaburma,Garsije Lorke,Stan,81.0,3.0,88000.0
2767,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,32.0,1.5,38000.0
2768,Beograd,Zvezdara,?eram pijaca,Banjska,Stan,65.0,2.5,77900.0
2769,Beograd,?ukarica,Železnik,"1,maja",Stan,68.0,3.0,43000.0
2770,Beograd,Palilula,Karaburma,Patrisa Lumumbe,Stan,56.0,3.0,48000.0
2771,Beograd,Palilula,Karaburma,MIRIJEVSKO BRDO,Stan,37.0,1.5,31450.0
2772,Beograd,Palilula,Kotež,Branka Miljkovi?a,Stan,35.0,1.5,29000.0
2773,Beograd,Palilula,Kotež,Branka Miljkovi?a,Stan,46.0,2.0,32000.0
2774,Beograd,Palilula,Krnja?a,Grge Andrijanovi?a,Stan,42.0,2.0,27000.0
2775,Beograd,Palilula,Karaburma,Husinjskih Rudara,Stan,48.0,2.0,44000.0
2776,Beograd,Novi Beograd,Arena,Antifasisticke borbe ,Stan,86.0,3.0,145000.0
2777,Beograd,Novi Beograd,Arena,Antifasisticke borbe,Stan,110.0,3.5,187000.0
2778,Beograd,Voždovac,Medakovi? 3,Borivoja Stevanovi?a,Stan,110.0,4.0,98900.0
2779,Beograd,Zemun,Save Kova?evi?a,PRVOMAJSKA,Stan,56.0,2.0,57900.0
2780,Beograd,Zemun,Retenzija,Prve pruge,Stan,100.0,4.0,134900.0
2781,Beograd,Palilula,Bor?a, Severina Bijeli?a,Stan,37.0,2.0,31000.0
2782,Beograd,Vra?ar,Kaleni? pijaca,Mutapova,Stan,75.0,3.0,142000.0
2783,Beograd,Zvezdara,?eram pijaca,Vojvode Savatija,Stan,80.0,2.0,125000.0
2784,Beograd,Rakovica,Miljakovac,Slavoljuba Vuksanovi?a,Stan,83.0,3.0,75000.0
2785,Beograd,Rakovica,Resnik,Edvarda Griga,Stan,72.0,2.5,58000.0
2786,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,91.0,3.5,89000.0
2787,Beograd,Palilula,Karaburma,Laze Stefanovi?a,Stan,40.0,1.5,27000.0
2788,Beograd,Vra?ar,Slavija,Njegoševa,Stan,63.0,2.5,125000.0
2789,Beograd,Zvezdara,Mirijevo,Matice Srpske,Stan,59.0,2.0,53900.0
2790,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,67.0,2.0,61500.0
2791,Beograd,Palilula,Bor?a,Ranka Milji?a,Stan,80.0,3.0,67000.0
2792,Beograd,Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,65.0,2.0,81000.0
2793,Beograd,Vra?ar,SC Vra?ar,Mišarska,Stan,21.0,0.5,53000.0
2794,Beograd,Zemun,Plavi horizonti,Mihajla Bandura,Stan,40.0,1.5,27000.0
2795,Beograd,Zvezdara,Mirijevo,Matice Srpske,Stan,85.0,3.0,80000.0
2796,Beograd,Zemun,Batajnica,Bosanske krajine,Stan,37.0,1.0,28000.0
2797,Beograd,Zvezdara,Mirijevo,Jovanke Radakovi?,Stan,63.0,2.0,53000.0
2798,Beograd,Zvezdara,Mirijevo,Aleksandra Beli?a,Stan,92.0,3.5,82800.0
2799,Beograd,Zvezdara,Mirijevo,Rableova,Stan,91.0,4.0,84000.0
2800,Beograd,Zvezdara,Dimitrija Tucovi?a,Mariborska,Stan,47.0,2.5,77500.0
2801,Beograd,Vra?ar,Crveni krst,Save Tekelije,Stan,70.0,2.0,103000.0
2802,Beograd,Zvezdara,Mirijevo,16. oktobra,Stan,112.0,5.0,84000.0
2803,Beograd,Savski venac,Resavska,Resavska,Stan,76.0,3.0,125000.0
2804,Beograd,Zvezdara,Mirijevo,Tribalska,Stan,44.0,1.5,32500.0
2805,Beograd,Savski venac,Sajam,Bulevar Vojvode Miši?a,Stan,105.0,4.0,115000.0
2806,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovi?a,Stan,53.0,3.0,51350.0
2807,Beograd,Palilula,Karaburma,?ustendilska,Stan,117.0,5.0,85000.0
2808,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,62.0,2.0,73900.0
2809,Beograd,Zvezdara,Denkova bašta,Križani?eva,Stan,100.0,4.0,151000.0
2810,Beograd,?ukarica,Banovo brdo,Toše Jovanovi?a,Stan,42.0,2.5,56000.0
2811,Beograd,Stari grad,Centar,Dositejeva,Stan,20.0,0.5,47000.0
2812,Beograd,Voždovac,Trošarina,VOJVODE STEPE,Stan,35.0,1.5,55500.0
2813,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,37.0,1.0,58000.0
2814,Beograd,Zemun,Zemun polje,Sergeja Jesenjina,Stan,52.0,2.0,43000.0
2815,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,58.0,2.5,71000.0
2816,Beograd,Zvezdara,Mirijevo,Dragoslava Srejovi?a,Stan,47.0,2.0,44400.0
2817,Beograd,Savski venac,Dedinje,Velisava Vulovi?a,Stan,45.0,1.5,90000.0
2818,Beograd,Zvezdara,Mirijevo,Mirijevski venac,Stan,81.0,3.0,68000.0
2819,Beograd,Rakovica,Petlovo brdo,?uje i Dragoljuba,Stan,75.0,2.5,57500.0
2820,Beograd,Zvezdara,Mirijevo,Rudi ?ajaveca,Stan,56.0,2.5,56000.0
2821,Beograd,Voždovac,Konjarnik,Rudo,Stan,94.0,3.5,80000.0
2822,Beograd,Stari grad,Dor?ol,Kralja Petra,Stan,52.0,2.0,93500.0
2823,Beograd,Palilula,Bor?a,7. jula,Stan,38.0,1.0,29000.0
2824,Beograd,Savski venac,Senjak,Sanje Živanovi?a,Stan,87.0,3.0,188500.0
2825,Beograd,Voždovac,Bra?e Jerkovi?,Meštrovi?eva,Stan,55.0,2.5,55000.0
2826,Beograd,?ukarica,Srem?ica,Žila Verna,Stan,55.0,2.5,38000.0
2827,Beograd,Voždovac,Dušanovac,ustani?ka,Stan,55.0,2.0,60000.0
2828,Beograd,Rakovica,Kneževac,Dimitrija Koturovi?a,Stan,43.0,1.5,46000.0
2829,Beograd,Savski venac,Centar,Kameni?ka,Stan,65.0,3.0,117000.0
2830,Beograd,Palilula,Botani?ka bašta,Draže Pavlovi?a,Stan,46.0,2.0,85000.0
2831,Beograd,Novi Beograd,Dr Ivana Ribara,Ivana Ribara,Stan,85.0,3.0,75000.0
2832,Beograd,Palilula,Bor?a,Marka Oreškovi?a,Stan,36.0,1.0,20000.0
2833,Beograd,Novi Beograd,Blok 62,JURIJA GAGARINA,Stan,77.0,2.5,86000.0
2834,Beograd,Zvezdara,Denkova bašta,Vojislava Ili?a,Stan,35.0,1.5,45000.0
2835,Beograd,Palilula,Karaburma,Diljska,Stan,120.0,4.0,92000.0
2836,Beograd,Zvezdara,Gradska bolnica,Bana Ivaniša,Stan,40.0,1.5,41000.0
2837,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Stan,88.0,4.0,71000.0
2838,Beograd,Novi Beograd,Bežanijska kosa 1,Marka ?elebonovi?a,Stan,85.0,3.5,95000.0
2839,Beograd,Vra?ar,Neimar,Južni bulevar,Stan,87.0,2.5,119000.0
2840,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,21.0,0.5,35000.0
2841,Beograd,Vra?ar,Bulevar kralja Aleksandra,Bulevar Kralja Aleksandra,Stan,30.0,0.5,52900.0
2842,Beograd,Palilula,Profesorska kolonija,Ljubomira Stojanovi?a,Stan,60.0,2.0,61900.0
2843,Beograd,Stari grad,Dor?ol,Gospodar Jovanova,Stan,52.0,2.0,93600.0
2844,Beograd,Rakovica,Kanarevo brdo,Vukasovi?eva,Stan,36.0,2.0,25000.0
2845,Beograd,Palilula,Bor?a,ratnih vojnih invalida 16/35,Stan,38.0,1.0,22000.0
2846,Beograd,Voždovac,Lekino brdo,Mažurani?eva,Stan,75.0,2.5,96000.0
2847,Beograd,Palilula,Višnji?ka Banja,Višnji?ki venac,Stan,41.0,1.0,55000.0
2848,Beograd,Voždovac,Banjica,Bulevar oslobo?enja,Stan,74.0,3.0,77000.0
2849,Beograd,Palilula,Višnji?ka Banja,Slobodana Jovanovi?a,Stan,88.0,3.0,79000.0
2850,Beograd,Novi Beograd,Bežanijska kosa 2,Ismeta Mujezinovi?a,Stan,67.0,2.0,75000.0
2851,Beograd,?ukarica,Žarkovo,Repiška,Stan,73.0,2.5,66500.0
2852,Beograd,Novi Beograd,Stari Merkator,Bulevar Mihaila Pupina ,Stan,62.0,2.5,92000.0
2853,Beograd,Rakovica,Vidikovac,Vidikova?ki venac,Stan,61.0,2.5,59000.0
2854,Beograd,Stari grad,Dor?ol,Tadeuša Koš?uška,Stan,42.0,1.5,65000.0
2855,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,90.0,3.0,83000.0
2856,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,76.0,3.0,85000.0
2857,Beograd,Stari grad,Knez Mihailova,Zmaj Jovina,Stan,92.0,4.0,355000.0
2858,Beograd,Stari grad,Topli?in venac,ul. ?ubrina,Stan,97.0,4.0,265000.0
2859,Beograd,Zvezdara,Mirijevo,Mihajla Bulgakova,Stan,37.0,2.0,38000.0
2860,Beograd,Vra?ar,Hram svetog Save,SVETOG SAVE,Stan,76.0,3.5,167000.0
2861,Beograd,Rakovica,Labudovo brdo,Go?ka,Stan,94.0,3.5,82000.0
2862,Beograd,Palilula,Bor?a,12.oktobra,Stan,52.0,2.5,35000.0
2863,Beograd,Vra?ar,Kaleni? pijaca,NJEGOSEVA,Stan,80.0,2.5,125000.0
2864,Beograd,Vra?ar,Kaleni? pijaca,Požareva?ka,Stan,69.0,3.0,120000.0
2865,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,60.0,2.0,70000.0
2866,Beograd,Savski venac,VMA,Mihaila Avramovi?a,Stan,62.0,2.5,80000.0
2867,Beograd,Voždovac,Bra?e Jerkovi?,Indire Gandi,Stan,79.0,3.0,80000.0
